episode,reward,score,length,epsilon,td_error,timestamp
1087,-6.1832,0,50,0.010000,0.252349,2026-05-31T13:26:46.121939
1088,-6.2359,0,50,0.010000,0.268113,2026-05-31T13:26:46.814149
1089,-6.2281,0,50,0.010000,0.231538,2026-05-31T13:26:47.460511
1090,-6.2379,0,50,0.010000,0.248423,2026-05-31T13:26:48.135354
1091,-6.1949,0,50,0.010000,0.194674,2026-05-31T13:26:48.691572
1092,-6.2047,0,50,0.010000,0.220724,2026-05-31T13:26:49.178387
1093,-6.2457,0,50,0.010000,0.212993,2026-05-31T13:26:49.878931
1094,-6.2242,0,50,0.010000,0.271096,2026-05-31T13:26:50.389438
1095,-6.1891,0,50,0.010000,0.205823,2026-05-31T13:26:50.935420
1096,-6.1773,0,50,0.010000,0.244428,2026-05-31T13:26:51.437046
1097,-6.1969,0,50,0.010000,0.220416,2026-05-31T13:26:51.977549
1098,-6.1813,0,50,0.010000,0.231669,2026-05-31T13:26:52.519214
1099,-5.3480,1,61,0.010000,0.191292,2026-05-31T13:26:53.141829
1100,-6.2594,0,50,0.010000,0.188409,2026-05-31T13:26:53.631896
1101,-6.1949,0,50,0.010000,0.238429,2026-05-31T13:26:54.148787
1102,-6.1801,0,51,0.010000,0.205423,2026-05-31T13:26:54.656596
1103,-6.1723,0,51,0.010000,0.220481,2026-05-31T13:26:55.182922
1104,-6.1695,0,50,0.010000,0.171776,2026-05-31T13:26:55.695016
1105,-6.2047,0,50,0.010000,0.248168,2026-05-31T13:26:56.216202
1106,-6.2105,0,50,0.010000,0.238939,2026-05-31T13:26:56.767312
1107,-6.2457,0,50,0.010000,0.259785,2026-05-31T13:26:57.272728
1108,-6.0715,0,52,0.010000,0.238703,2026-05-31T13:26:57.787750
1109,-6.2438,0,50,0.010000,0.221785,2026-05-31T13:26:58.299454
1110,-6.2301,0,50,0.010000,0.201917,2026-05-31T13:26:58.802106
1111,-6.1832,0,50,0.010000,0.255888,2026-05-31T13:26:59.301523
1112,-6.2184,0,50,0.010000,0.201031,2026-05-31T13:26:59.819310
1113,-6.2242,0,50,0.010000,0.241476,2026-05-31T13:27:00.567548
1114,-6.2320,0,50,0.010000,0.210692,2026-05-31T13:27:01.093982
1115,-6.2320,0,50,0.010000,0.266015,2026-05-31T13:27:01.613434
1116,-6.2594,0,50,0.010000,0.207402,2026-05-31T13:27:02.130837
1117,-6.1871,0,50,0.010000,0.273004,2026-05-31T13:27:02.637552
1118,-6.2594,0,50,0.010000,0.195912,2026-05-31T13:27:03.135560
1119,-6.2594,0,50,0.010000,0.285153,2026-05-31T13:27:03.632004
1120,-6.2594,0,50,0.010000,0.202121,2026-05-31T13:27:04.135915
1121,-6.2105,0,50,0.010000,0.282299,2026-05-31T13:27:04.683549
1122,-5.8219,0,55,0.010000,0.234535,2026-05-31T13:27:05.257480
1123,-6.1910,0,50,0.010000,0.202334,2026-05-31T13:27:05.884703
1124,-6.2047,0,50,0.010000,0.214750,2026-05-31T13:27:06.383672
1125,-5.6770,0,57,0.010000,0.244965,2026-05-31T13:27:06.979849
1126,-6.2184,0,50,0.010000,0.248604,2026-05-31T13:27:07.479992
1127,-6.1910,0,50,0.010000,0.284138,2026-05-31T13:27:07.971735
1128,-6.1832,0,50,0.010000,0.223666,2026-05-31T13:27:08.503705
1129,-6.2594,0,50,0.010000,0.257322,2026-05-31T13:27:09.116940
1130,-6.2047,0,50,0.010000,0.254569,2026-05-31T13:27:09.627649
1131,-6.2594,0,50,0.010000,0.209865,2026-05-31T13:27:10.141160
1132,-6.2320,0,50,0.010000,0.254681,2026-05-31T13:27:10.655700
1133,-6.2047,0,50,0.010000,0.275743,2026-05-31T13:27:11.174281
1134,-6.2047,0,50,0.010000,0.205390,2026-05-31T13:27:11.713759
1135,-6.1910,0,50,0.010000,0.275800,2026-05-31T13:27:12.222100
1136,-6.2184,0,50,0.010000,0.222492,2026-05-31T13:27:12.748350
1137,-7.3039,0,35,0.010000,0.207659,2026-05-31T13:27:13.112958
1138,-6.2281,0,50,0.010000,0.227948,2026-05-31T13:27:13.626560
1139,-6.2594,0,50,0.010000,0.259019,2026-05-31T13:27:14.128231
1140,-6.2242,0,50,0.010000,0.229645,2026-05-31T13:27:14.635977
1141,-6.2301,0,50,0.010000,0.257094,2026-05-31T13:27:15.145170
1142,-6.2027,0,50,0.010000,0.174934,2026-05-31T13:27:15.652811
1143,-6.1871,0,50,0.010000,0.236572,2026-05-31T13:27:16.550665
1144,-6.2320,0,50,0.010000,0.259397,2026-05-31T13:27:17.209677
1145,-5.6906,0,57,0.010000,0.183581,2026-05-31T13:27:17.945641
1146,-6.2047,0,50,0.010000,0.206348,2026-05-31T13:27:18.599607
1147,-6.2047,0,50,0.010000,0.251993,2026-05-31T13:27:19.080711
1148,-6.1773,0,50,0.010000,0.220416,2026-05-31T13:27:19.677124
1149,-6.2320,0,50,0.010000,0.239042,2026-05-31T13:27:20.367582
1150,-6.0246,0,52,0.010000,0.223233,2026-05-31T13:27:20.889418
1151,-6.1832,0,50,0.010000,0.268908,2026-05-31T13:27:21.416849
1152,-6.1637,0,50,0.010000,0.249588,2026-05-31T13:27:21.952737
1153,-6.2594,0,50,0.010000,0.241753,2026-05-31T13:27:22.462894
1154,-7.6211,0,31,0.010000,0.277839,2026-05-31T13:27:22.778754
1155,-6.1910,0,50,0.010000,0.204389,2026-05-31T13:27:23.287341
1156,-6.2184,0,50,0.010000,0.202611,2026-05-31T13:27:23.787125
1157,-6.2457,0,50,0.010000,0.211374,2026-05-31T13:27:24.318467
1158,-6.2184,0,50,0.010000,0.222595,2026-05-31T13:27:24.841625
1159,-6.2281,0,50,0.010000,0.207118,2026-05-31T13:27:25.355338
1160,-6.1988,0,50,0.010000,0.209828,2026-05-31T13:27:25.876785
1161,-6.2242,0,50,0.010000,0.224120,2026-05-31T13:27:26.395518
1162,-6.2457,0,50,0.010000,0.262310,2026-05-31T13:27:26.922138
1163,-6.2242,0,50,0.010000,0.194469,2026-05-31T13:27:27.429425
1164,-6.2457,0,50,0.010000,0.189040,2026-05-31T13:27:27.955159
1165,-6.2594,0,50,0.010000,0.169928,2026-05-31T13:27:28.469018
1166,-6.2320,0,50,0.010000,0.268831,2026-05-31T13:27:28.973838
1167,-5.9012,0,54,0.010000,0.252604,2026-05-31T13:27:29.627742
1168,-6.1910,0,50,0.010000,0.217343,2026-05-31T13:27:30.113777
1169,-7.6211,0,31,0.010000,0.271759,2026-05-31T13:27:30.439012
1170,-6.2047,0,50,0.010000,0.273356,2026-05-31T13:27:30.964368
1171,-6.2594,0,50,0.010000,0.224680,2026-05-31T13:27:31.473952
1172,-5.4773,0,59,0.010000,0.208701,2026-05-31T13:27:32.090417
1173,-6.2594,0,50,0.010000,0.206718,2026-05-31T13:27:32.646896
1174,-6.2594,0,50,0.010000,0.245910,2026-05-31T13:27:33.139728
1175,-6.2164,0,50,0.010000,0.211754,2026-05-31T13:27:33.647034
1176,-6.2184,0,50,0.010000,0.284751,2026-05-31T13:27:34.166628
1177,-6.2242,0,50,0.010000,0.242215,2026-05-31T13:27:34.699319
1178,-6.2594,0,50,0.010000,0.223315,2026-05-31T13:27:35.205975
1179,-6.2320,0,50,0.010000,0.250607,2026-05-31T13:27:35.801777
1180,-6.1813,0,50,0.010000,0.225850,2026-05-31T13:27:36.329177
1181,-6.2125,0,50,0.010000,0.225766,2026-05-31T13:27:36.991516
1182,-6.2184,0,50,0.010000,0.247705,2026-05-31T13:27:37.567424
1183,-6.1813,0,50,0.010000,0.288322,2026-05-31T13:27:38.079086
1184,-6.1637,0,50,0.010000,0.231676,2026-05-31T13:27:38.585563
1185,-6.2145,0,50,0.010000,0.162708,2026-05-31T13:27:39.087488
1186,-6.2184,0,50,0.010000,0.264467,2026-05-31T13:27:39.629833
1187,-7.6211,0,31,0.010000,0.232762,2026-05-31T13:27:39.937698
1188,-6.2516,0,50,0.010000,0.201122,2026-05-31T13:27:40.478625
1189,-6.2047,0,50,0.010000,0.222021,2026-05-31T13:27:40.999623
1190,-6.1813,0,50,0.010000,0.217131,2026-05-31T13:27:41.516787
1191,-6.2223,0,50,0.010000,0.239176,2026-05-31T13:27:42.038472
1192,-6.2457,0,50,0.010000,0.225701,2026-05-31T13:27:42.651609
1193,-7.0090,0,39,0.010000,0.201769,2026-05-31T13:27:43.032296
1194,-6.1930,0,50,0.010000,0.255166,2026-05-31T13:27:43.555946
1195,-6.2008,0,50,0.010000,0.270010,2026-05-31T13:27:44.053715
1196,-6.0871,0,52,0.010000,0.233058,2026-05-31T13:27:44.598628
1197,-6.2594,0,50,0.010000,0.239872,2026-05-31T13:27:45.145655
1198,-6.2359,0,50,0.010000,0.210446,2026-05-31T13:27:45.797402
1199,-6.1969,0,50,0.010000,0.229801,2026-05-31T13:27:46.464495
1200,-5.8238,0,55,0.010000,0.252708,2026-05-31T13:27:47.189259
1201,-6.2223,0,50,0.010000,0.211026,2026-05-31T13:27:47.869514
1202,-6.2105,0,50,0.010000,0.195898,2026-05-31T13:27:48.512563
1203,-6.2301,0,50,0.010000,0.280362,2026-05-31T13:27:49.046821
1204,-5.5047,0,59,0.010000,0.218241,2026-05-31T13:27:49.886446
1205,-6.1832,0,50,0.010000,0.243229,2026-05-31T13:27:50.412762
1206,-6.1910,0,50,0.010000,0.256506,2026-05-31T13:27:51.006388
1207,-6.0215,0,53,0.010000,0.264900,2026-05-31T13:27:51.548407
1208,-6.2359,0,50,0.010000,0.191199,2026-05-31T13:27:52.075036
1209,-6.2594,0,50,0.010000,0.219953,2026-05-31T13:27:52.603521
1210,-6.2203,0,50,0.010000,0.259219,2026-05-31T13:27:53.114919
1211,-5.6965,0,57,0.010000,0.232256,2026-05-31T13:27:53.695040
1212,-6.2320,0,50,0.010000,0.222209,2026-05-31T13:27:54.184462
1213,-6.1754,0,50,0.010000,0.211952,2026-05-31T13:27:54.690604
1214,-6.2184,0,50,0.010000,0.283180,2026-05-31T13:27:55.225808
1215,-6.2594,0,50,0.010000,0.270742,2026-05-31T13:27:55.745135
1216,-5.7848,0,55,0.010000,0.224045,2026-05-31T13:27:56.311263
1217,-6.2457,0,50,0.010000,0.220109,2026-05-31T13:27:56.915983
1218,-6.2164,0,50,0.010000,0.231190,2026-05-31T13:27:57.405837
1219,-6.2457,0,50,0.010000,0.243979,2026-05-31T13:27:57.924739
1220,-6.1910,0,50,0.010000,0.241882,2026-05-31T13:27:58.430466
1221,-6.2457,0,50,0.010000,0.187743,2026-05-31T13:27:58.945747
1222,5.3266,1,70,0.010000,0.246451,2026-05-31T13:27:59.666973
1223,-6.2320,0,50,0.010000,0.239949,2026-05-31T13:28:00.224053
1224,-6.1969,0,50,0.010000,0.182232,2026-05-31T13:28:00.745604
1225,-6.2184,0,50,0.010000,0.235549,2026-05-31T13:28:01.256415
1226,-6.2184,0,50,0.010000,0.235044,2026-05-31T13:28:01.793025
1227,-6.2027,0,50,0.010000,0.151409,2026-05-31T13:28:02.295400
1228,-6.2164,0,50,0.010000,0.251714,2026-05-31T13:28:02.805028
1229,-6.2125,0,50,0.010000,0.200463,2026-05-31T13:28:03.307874
1230,-6.2223,0,50,0.010000,0.230890,2026-05-31T13:28:03.847577
1231,-6.2457,0,50,0.010000,0.230384,2026-05-31T13:28:04.338298
1232,-6.2047,0,50,0.010000,0.291825,2026-05-31T13:28:04.873744
1233,-6.2320,0,50,0.010000,0.258503,2026-05-31T13:28:05.432977
1234,-6.2457,0,50,0.010000,0.267519,2026-05-31T13:28:06.192475
1235,-6.2125,0,50,0.010000,0.210909,2026-05-31T13:28:06.705094
1236,-6.1910,0,50,0.010000,0.255664,2026-05-31T13:28:07.216082
1237,-6.1910,0,50,0.010000,0.246376,2026-05-31T13:28:07.753135
1238,-6.2145,0,50,0.010000,0.200441,2026-05-31T13:28:08.314214
1239,-6.2320,0,50,0.010000,0.206331,2026-05-31T13:28:08.844067
1240,4.7469,1,62,0.010000,0.272215,2026-05-31T13:28:09.473754
1241,-7.6211,0,31,0.010000,0.228786,2026-05-31T13:28:09.813182
1242,-6.2027,0,50,0.010000,0.213231,2026-05-31T13:28:10.315847
1243,-6.2320,0,50,0.010000,0.270007,2026-05-31T13:28:10.840160
1244,-6.1871,0,50,0.010000,0.214121,2026-05-31T13:28:11.329770
1245,-6.1930,0,50,0.010000,0.250015,2026-05-31T13:28:11.888210
1246,-6.2457,0,50,0.010000,0.221564,2026-05-31T13:28:12.390581
1247,-6.2457,0,50,0.010000,0.256896,2026-05-31T13:28:12.942550
1248,-6.2438,0,50,0.010000,0.234536,2026-05-31T13:28:13.454251
1249,-6.2184,0,50,0.010000,0.299120,2026-05-31T13:28:13.978852
1250,-6.1949,0,50,0.010000,0.247664,2026-05-31T13:28:14.478674
1251,-6.2281,0,50,0.010000,0.203818,2026-05-31T13:28:14.998105
1252,-6.2457,0,50,0.010000,0.239240,2026-05-31T13:28:15.493930
1253,-5.4910,0,59,0.010000,0.282409,2026-05-31T13:28:16.269231
1254,-6.2320,0,50,0.010000,0.211347,2026-05-31T13:28:16.971654
1255,-6.2301,0,50,0.010000,0.207302,2026-05-31T13:28:17.648612
1256,-6.2457,0,50,0.010000,0.219123,2026-05-31T13:28:18.293891
1257,-6.2086,0,50,0.010000,0.216770,2026-05-31T13:28:18.798790
1258,-6.2184,0,50,0.010000,0.196076,2026-05-31T13:28:19.303663
1259,-6.2066,0,50,0.010000,0.251071,2026-05-31T13:28:20.135313
1260,-6.2281,0,50,0.010000,0.242236,2026-05-31T13:28:20.683770
1261,-6.2125,0,50,0.010000,0.215050,2026-05-31T13:28:21.225110
1262,-6.2379,0,50,0.010000,0.270115,2026-05-31T13:28:21.860155
1263,-6.2320,0,50,0.010000,0.242405,2026-05-31T13:28:22.344727
1264,-6.2320,0,50,0.010000,0.247687,2026-05-31T13:28:22.857179
1265,-6.2047,0,50,0.010000,0.228228,2026-05-31T13:28:23.356991
1266,-6.1773,0,50,0.010000,0.295940,2026-05-31T13:28:23.859123
1267,-6.1871,0,50,0.010000,0.265747,2026-05-31T13:28:24.359745
1268,-6.2066,0,50,0.010000,0.200858,2026-05-31T13:28:24.890590
1269,-6.1801,0,51,0.010000,0.251816,2026-05-31T13:28:25.408284
1270,-6.2047,0,50,0.010000,0.197191,2026-05-31T13:28:25.924089
1271,-6.2223,0,50,0.010000,0.252480,2026-05-31T13:28:26.422299
1272,-6.1773,0,50,0.010000,0.284009,2026-05-31T13:28:26.997780
1273,-6.0871,0,52,0.010000,0.210958,2026-05-31T13:28:27.535531
1274,-6.2320,0,50,0.010000,0.218212,2026-05-31T13:28:28.058905
1275,-6.2594,0,50,0.010000,0.220945,2026-05-31T13:28:28.553928
1276,-6.1871,0,50,0.010000,0.244425,2026-05-31T13:28:29.101185
1277,-6.2457,0,50,0.010000,0.288114,2026-05-31T13:28:29.613546
1278,-6.1891,0,50,0.010000,0.240768,2026-05-31T13:28:30.130645
1279,-6.1813,0,50,0.010000,0.196016,2026-05-31T13:28:30.636125
1280,-6.2594,0,50,0.010000,0.214056,2026-05-31T13:28:31.157026
1281,-6.2105,0,50,0.010000,0.215039,2026-05-31T13:28:31.663771
1282,-6.1695,0,50,0.010000,0.211100,2026-05-31T13:28:32.180378
1283,-6.2203,0,50,0.010000,0.219675,2026-05-31T13:28:32.682944
1284,-6.2184,0,50,0.010000,0.257370,2026-05-31T13:28:33.224328
1285,-5.5301,0,59,0.010000,0.213674,2026-05-31T13:28:33.895645
1286,-6.1871,0,50,0.010000,0.215130,2026-05-31T13:28:34.393412
1287,-6.1910,0,50,0.010000,0.233259,2026-05-31T13:28:34.911723
1288,-6.2320,0,50,0.010000,0.268638,2026-05-31T13:28:35.429884
1289,-6.1773,0,50,0.010000,0.226603,2026-05-31T13:28:36.046214
1290,-6.2320,0,50,0.010000,0.228093,2026-05-31T13:28:36.587183
1291,-6.2379,0,50,0.010000,0.284157,2026-05-31T13:28:37.140275
1292,-6.2457,0,50,0.010000,0.232434,2026-05-31T13:28:37.636727
1293,-6.2047,0,50,0.010000,0.219939,2026-05-31T13:28:38.284994
1294,-6.2164,0,50,0.010000,0.216599,2026-05-31T13:28:38.774640
1295,-6.2203,0,50,0.010000,0.231700,2026-05-31T13:28:39.289736
1296,-6.2320,0,50,0.010000,0.246136,2026-05-31T13:28:39.785794
1297,-6.1969,0,50,0.010000,0.227385,2026-05-31T13:28:40.303525
1298,-6.2457,0,50,0.010000,0.259275,2026-05-31T13:28:40.806982
1299,-6.1773,0,50,0.010000,0.218758,2026-05-31T13:28:41.345023
1300,-6.2594,0,50,0.010000,0.263450,2026-05-31T13:28:41.903386
1301,-6.0871,0,52,0.010000,0.276313,2026-05-31T13:28:42.449686
1302,-6.2281,0,50,0.010000,0.240228,2026-05-31T13:28:43.032293
1303,-6.2594,0,50,0.010000,0.239687,2026-05-31T13:28:43.604673
1304,-6.1988,0,50,0.010000,0.210826,2026-05-31T13:28:44.108421
1305,-6.2320,0,50,0.010000,0.240911,2026-05-31T13:28:44.612031
1306,-6.2047,0,50,0.010000,0.185701,2026-05-31T13:28:45.149862
1307,-6.2281,0,50,0.010000,0.225502,2026-05-31T13:28:45.679804
1308,-6.2184,0,50,0.010000,0.259385,2026-05-31T13:28:46.343007
1309,-6.2223,0,50,0.010000,0.238208,2026-05-31T13:28:47.033399
1310,-6.1813,0,50,0.010000,0.235205,2026-05-31T13:28:47.691685
1311,-5.8082,0,55,0.010000,0.304872,2026-05-31T13:28:48.541949
1312,-6.2164,0,50,0.010000,0.258754,2026-05-31T13:28:49.150821
1313,-5.7250,0,56,0.010000,0.217574,2026-05-31T13:28:50.006066
1314,-6.2047,0,50,0.010000,0.243965,2026-05-31T13:28:50.556425
1315,-6.2594,0,50,0.010000,0.229382,2026-05-31T13:28:51.090070
1316,-6.2457,0,50,0.010000,0.238632,2026-05-31T13:28:51.585823
1317,-7.6211,0,31,0.010000,0.214115,2026-05-31T13:28:51.928339
1318,-6.2457,0,50,0.010000,0.231839,2026-05-31T13:28:52.427455
1319,-6.2594,0,50,0.010000,0.266374,2026-05-31T13:28:52.942657
1320,-6.1754,0,50,0.010000,0.272728,2026-05-31T13:28:53.468070
1321,-6.2457,0,50,0.010000,0.277254,2026-05-31T13:28:53.983819
1322,-6.2457,0,50,0.010000,0.169894,2026-05-31T13:28:54.500629
1323,-6.2184,0,50,0.010000,0.249078,2026-05-31T13:28:55.015550
1324,-5.7367,0,56,0.010000,0.257460,2026-05-31T13:28:55.568973
1325,-6.2516,0,50,0.010000,0.306765,2026-05-31T13:28:56.093676
1326,-6.2438,0,50,0.010000,0.237706,2026-05-31T13:28:56.596184
1327,-6.2086,0,50,0.010000,0.246350,2026-05-31T13:28:57.165604
1328,-6.2457,0,50,0.010000,0.219822,2026-05-31T13:28:57.773933
1329,-6.2320,0,50,0.010000,0.251372,2026-05-31T13:28:58.277508
1330,-6.2359,0,50,0.010000,0.237447,2026-05-31T13:28:58.782916
1331,-6.1949,0,50,0.010000,0.238585,2026-05-31T13:28:59.318336
1332,-6.1773,0,50,0.010000,0.262610,2026-05-31T13:28:59.823295
1333,-6.2301,0,50,0.010000,0.260643,2026-05-31T13:29:00.336536
1334,-6.2320,0,50,0.010000,0.248840,2026-05-31T13:29:00.840942
1335,-6.2184,0,50,0.010000,0.250283,2026-05-31T13:29:01.380337
1336,-6.2594,0,50,0.010000,0.240374,2026-05-31T13:29:01.905286
1337,-6.1910,0,50,0.010000,0.278164,2026-05-31T13:29:02.402196
1338,-6.2594,0,50,0.010000,0.251848,2026-05-31T13:29:02.907747
1339,-5.7602,0,56,0.010000,0.208412,2026-05-31T13:29:03.490762
1340,-6.2184,0,50,0.010000,0.309965,2026-05-31T13:29:03.995627
1341,-6.1754,0,50,0.010000,0.283237,2026-05-31T13:29:04.495406
1342,-6.1969,0,50,0.010000,0.269454,2026-05-31T13:29:05.020744
1343,-6.2320,0,50,0.010000,0.304154,2026-05-31T13:29:05.640508
1344,-6.2457,0,50,0.010000,0.286344,2026-05-31T13:29:06.232267
1345,-6.2320,0,50,0.010000,0.252521,2026-05-31T13:29:06.744171
1346,-6.2203,0,50,0.010000,0.213834,2026-05-31T13:29:07.272623
1347,4.8918,1,64,0.010000,0.254510,2026-05-31T13:29:07.901701
1348,-6.2125,0,50,0.010000,0.236629,2026-05-31T13:29:08.478756
1349,-6.1988,0,50,0.010000,0.221903,2026-05-31T13:29:08.969578
1350,-6.2457,0,50,0.010000,0.287320,2026-05-31T13:29:09.506311
1351,-6.1949,0,50,0.010000,0.248918,2026-05-31T13:29:10.042200
1352,-6.2594,0,50,0.010000,0.279933,2026-05-31T13:29:10.561724
1353,-6.1695,0,50,0.010000,0.257962,2026-05-31T13:29:11.089329
1354,-6.2086,0,50,0.010000,0.236562,2026-05-31T13:29:11.597699
1355,-6.2516,0,50,0.010000,0.227101,2026-05-31T13:29:12.144655
1356,-6.2086,0,50,0.010000,0.248741,2026-05-31T13:29:12.628565
1357,-6.2047,0,50,0.010000,0.286565,2026-05-31T13:29:13.144653
1358,-6.1891,0,50,0.010000,0.257908,2026-05-31T13:29:13.653945
1359,-6.1773,0,50,0.010000,0.217182,2026-05-31T13:29:14.176053
1360,-6.2027,0,50,0.010000,0.242926,2026-05-31T13:29:14.692523
1361,-6.2184,0,50,0.010000,0.260691,2026-05-31T13:29:15.204110
1362,-6.1637,0,50,0.010000,0.224217,2026-05-31T13:29:15.699054
1363,-6.1930,0,50,0.010000,0.219299,2026-05-31T13:29:16.466545
1364,-6.1949,0,50,0.010000,0.251736,2026-05-31T13:29:17.164766
1365,-6.2301,0,50,0.010000,0.242816,2026-05-31T13:29:17.818820
1366,-6.2320,0,50,0.010000,0.191264,2026-05-31T13:29:18.486881
1367,-6.0980,0,51,0.010000,0.227427,2026-05-31T13:29:18.988548
1368,-6.2594,0,50,0.010000,0.263208,2026-05-31T13:29:19.558851
1369,-6.2047,0,50,0.010000,0.286204,2026-05-31T13:29:20.277262
1370,-6.2594,0,50,0.010000,0.243629,2026-05-31T13:29:20.748445
1371,-6.2320,0,50,0.010000,0.195631,2026-05-31T13:29:21.293529
1372,-6.1910,0,50,0.010000,0.269671,2026-05-31T13:29:21.819529
1373,-6.1695,0,50,0.010000,0.281168,2026-05-31T13:29:22.345219
1374,-6.1910,0,50,0.010000,0.283304,2026-05-31T13:29:22.835471
1375,4.8496,1,63,0.010000,0.272439,2026-05-31T13:29:23.469584
1376,-6.2457,0,50,0.010000,0.219879,2026-05-31T13:29:23.966259
1377,-6.2457,0,50,0.010000,0.282408,2026-05-31T13:29:24.613223
1378,-6.1910,0,50,0.010000,0.291828,2026-05-31T13:29:25.229846
1379,-6.2320,0,50,0.010000,0.212562,2026-05-31T13:29:25.737363
1380,-6.2594,0,50,0.010000,0.272093,2026-05-31T13:29:26.256974
1381,-6.2594,0,50,0.010000,0.278799,2026-05-31T13:29:26.780726
1382,-6.2223,0,50,0.010000,0.292802,2026-05-31T13:29:27.298828
1383,-6.1910,0,50,0.010000,0.285271,2026-05-31T13:29:27.801083
1384,-6.2301,0,50,0.010000,0.281794,2026-05-31T13:29:28.317766
1385,-6.2320,0,50,0.010000,0.251296,2026-05-31T13:29:28.816672
1386,-6.2066,0,50,0.010000,0.216957,2026-05-31T13:29:29.419046
1387,-6.2086,0,50,0.010000,0.261905,2026-05-31T13:29:29.924426
1388,-6.2047,0,50,0.010000,0.198481,2026-05-31T13:29:30.470992
1389,-6.1871,0,50,0.010000,0.282378,2026-05-31T13:29:31.366345
1390,-5.7809,0,55,0.010000,0.283404,2026-05-31T13:29:33.111668
1391,-6.2594,0,50,0.010000,0.190944,2026-05-31T13:29:33.644418
1392,-6.2457,0,50,0.010000,0.259966,2026-05-31T13:29:34.184177
1393,-6.1695,0,50,0.010000,0.258889,2026-05-31T13:29:34.747107
1394,-6.1832,0,50,0.010000,0.236046,2026-05-31T13:29:35.330960
1395,-6.2457,0,50,0.010000,0.252460,2026-05-31T13:29:36.256931
1396,-6.2594,0,50,0.010000,0.275057,2026-05-31T13:29:36.798726
1397,-6.2184,0,50,0.010000,0.176437,2026-05-31T13:29:37.473017
1398,4.9301,1,65,0.010000,0.284444,2026-05-31T13:29:38.526506
1399,-6.1930,0,50,0.010000,0.248269,2026-05-31T13:29:39.198125
1400,-6.2066,0,50,0.010000,0.258167,2026-05-31T13:29:39.675519
1401,-6.2203,0,50,0.010000,0.270131,2026-05-31T13:29:40.167054
1402,-6.2184,0,50,0.010000,0.235822,2026-05-31T13:29:40.662284
1403,-6.1949,0,50,0.010000,0.246132,2026-05-31T13:29:41.156395
1404,-6.2320,0,50,0.010000,0.196580,2026-05-31T13:29:41.674088
1405,-7.6211,0,31,0.010000,0.262457,2026-05-31T13:29:41.969493
1406,-6.2594,0,50,0.010000,0.271574,2026-05-31T13:29:42.423351
1407,-6.2594,0,50,0.010000,0.253703,2026-05-31T13:29:42.876106
1408,-7.6211,0,31,0.010000,0.203876,2026-05-31T13:29:43.195760
1409,-6.2184,0,50,0.010000,0.233613,2026-05-31T13:29:43.643026
1410,-6.1773,0,50,0.010000,0.251818,2026-05-31T13:29:44.079807
1411,-6.2320,0,50,0.010000,0.272670,2026-05-31T13:29:44.529075
1412,-6.2164,0,50,0.010000,0.245355,2026-05-31T13:29:44.977666
1413,-6.2184,0,50,0.010000,0.270916,2026-05-31T13:29:45.427556
1414,-6.1910,0,50,0.010000,0.243105,2026-05-31T13:29:45.899887
1415,-6.1391,0,51,0.010000,0.296247,2026-05-31T13:29:46.508037
1416,-6.2164,0,50,0.010000,0.232577,2026-05-31T13:29:47.120624
1417,-6.2320,0,50,0.010000,0.223397,2026-05-31T13:29:47.705828
1418,-6.2223,0,50,0.010000,0.238112,2026-05-31T13:29:48.273222
1419,-6.2184,0,50,0.010000,0.275830,2026-05-31T13:29:48.721366
1420,-6.2047,0,50,0.010000,0.197723,2026-05-31T13:29:49.160411
1421,-6.1910,0,50,0.010000,0.281513,2026-05-31T13:29:49.833480
1422,-5.4664,0,60,0.010000,0.262970,2026-05-31T13:29:50.359679
1423,-6.2047,0,50,0.010000,0.261885,2026-05-31T13:29:50.806580
1424,-5.7836,0,56,0.010000,0.259147,2026-05-31T13:29:51.311890
1425,-6.2047,0,50,0.010000,0.206410,2026-05-31T13:29:51.784565
1426,-6.2320,0,50,0.010000,0.304607,2026-05-31T13:29:52.238661
1427,-6.2105,0,50,0.010000,0.276489,2026-05-31T13:29:52.687001
1428,-6.2457,0,50,0.010000,0.304932,2026-05-31T13:29:53.137784
1429,-6.2027,0,50,0.010000,0.218563,2026-05-31T13:29:53.584734
1430,-6.2184,0,50,0.010000,0.247761,2026-05-31T13:29:54.034085
1431,-6.2223,0,50,0.010000,0.218945,2026-05-31T13:29:54.485235
1432,-6.2047,0,50,0.010000,0.275050,2026-05-31T13:29:54.934107
1433,-6.1930,0,50,0.010000,0.261097,2026-05-31T13:29:55.399720
1434,-6.2457,0,50,0.010000,0.320760,2026-05-31T13:29:55.933698
1435,-6.2223,0,50,0.010000,0.244504,2026-05-31T13:29:56.381993
1436,-6.2184,0,50,0.010000,0.228997,2026-05-31T13:29:56.850570
1437,-7.6211,0,31,0.010000,0.222982,2026-05-31T13:29:57.151229
1438,-6.1910,0,50,0.010000,0.260029,2026-05-31T13:29:57.616945
1439,-6.2145,0,50,0.010000,0.209024,2026-05-31T13:29:58.065119
1440,-6.2594,0,50,0.010000,0.301064,2026-05-31T13:29:58.505665
1441,-6.2066,0,50,0.010000,0.260111,2026-05-31T13:29:58.949389
1442,-6.1695,0,50,0.010000,0.237485,2026-05-31T13:29:59.389228
1443,-6.2184,0,50,0.010000,0.247184,2026-05-31T13:29:59.832472
1444,-6.2457,0,50,0.010000,0.249871,2026-05-31T13:30:00.275217
