episode,reward,score,length,epsilon,td_error,timestamp
368,-6.2438,0,50,0.010000,0.241152,2026-05-24T20:17:52.752124
369,-6.1813,0,50,0.010000,0.240315,2026-05-24T20:17:52.985573
370,-6.1813,0,50,0.010000,0.240139,2026-05-24T20:17:53.202385
371,-6.2457,0,50,0.010000,0.245243,2026-05-24T20:17:53.431846
372,-6.2457,0,50,0.010000,0.245171,2026-05-24T20:17:53.648836
373,-6.2457,0,50,0.010000,0.245099,2026-05-24T20:17:53.882271
374,-6.1773,0,50,0.010000,0.244654,2026-05-24T20:17:54.105439
375,-6.2164,0,50,0.010000,0.244450,2026-05-24T20:17:54.339776
376,-6.1813,0,50,0.010000,0.240507,2026-05-24T20:17:54.560806
377,-6.2457,0,50,0.010000,0.245089,2026-05-24T20:17:54.791831
378,-6.1910,0,50,0.010000,0.277366,2026-05-24T20:17:55.010778
379,-6.1949,0,50,0.010000,0.272686,2026-05-24T20:17:55.237465
380,-6.2047,0,50,0.010000,0.244213,2026-05-24T20:17:55.459784
381,-6.1813,0,50,0.010000,0.240236,2026-05-24T20:17:55.676247
382,-6.1949,0,50,0.010000,0.240164,2026-05-24T20:17:55.907028
383,-6.1813,0,50,0.010000,0.240042,2026-05-24T20:17:56.125711
384,-6.1949,0,50,0.010000,0.240214,2026-05-24T20:17:56.358194
385,-6.2320,0,50,0.010000,0.244818,2026-05-24T20:17:56.573009
386,-6.2066,0,50,0.010000,0.240358,2026-05-24T20:17:56.804075
387,-6.2457,0,50,0.010000,0.245020,2026-05-24T20:17:57.022680
388,-6.2457,0,50,0.010000,0.244944,2026-05-24T20:17:57.253516
389,-6.1891,0,50,0.010000,0.240723,2026-05-24T20:17:57.469503
390,-6.2594,0,50,0.010000,0.245178,2026-05-24T20:17:57.755530
391,-6.2594,0,50,0.010000,0.245090,2026-05-24T20:17:57.972031
392,-6.2320,0,50,0.010000,0.244450,2026-05-24T20:17:58.204454
393,-6.1910,0,50,0.010000,0.244594,2026-05-24T20:17:58.422110
394,-6.2320,0,50,0.010000,0.244415,2026-05-24T20:17:58.652724
395,-6.2086,0,50,0.010000,0.240163,2026-05-24T20:17:58.869248
396,-6.2203,0,50,0.010000,0.240178,2026-05-24T20:17:59.105614
397,-6.2203,0,50,0.010000,0.240154,2026-05-24T20:17:59.325187
398,-6.1637,0,50,0.010000,0.244412,2026-05-24T20:17:59.556326
399,-6.1813,0,50,0.010000,0.272440,2026-05-24T20:17:59.774366
400,-6.2438,0,50,0.010000,0.240595,2026-05-24T20:18:00.013177
401,-6.1988,0,50,0.010000,0.239811,2026-05-24T20:18:00.251862
402,-6.2594,0,50,0.010000,0.244922,2026-05-24T20:18:00.485170
403,-6.2379,0,50,0.010000,0.240326,2026-05-24T20:18:00.706769
404,-6.2379,0,50,0.010000,0.240260,2026-05-24T20:18:00.937686
405,-6.2047,0,50,0.010000,0.240344,2026-05-24T20:18:01.158905
406,-6.2281,0,50,0.010000,0.240107,2026-05-24T20:18:01.375067
407,-6.1773,0,50,0.010000,0.244196,2026-05-24T20:18:01.607180
408,-6.2047,0,50,0.010000,0.243628,2026-05-24T20:18:01.823926
409,-6.2594,0,50,0.010000,0.244722,2026-05-24T20:18:02.056439
410,-6.1949,0,50,0.010000,0.240030,2026-05-24T20:18:02.272519
411,-6.2379,0,50,0.010000,0.240148,2026-05-24T20:18:02.506596
412,-6.2379,0,50,0.010000,0.271189,2026-05-24T20:18:02.723098
413,-6.2594,0,50,0.010000,0.274858,2026-05-24T20:18:02.955812
414,-6.2457,0,50,0.010000,0.244157,2026-05-24T20:18:03.172189
415,-6.1891,0,50,0.010000,0.240282,2026-05-24T20:18:03.406581
416,-6.1930,0,50,0.010000,0.239708,2026-05-24T20:18:03.624672
417,-6.2320,0,50,0.010000,0.304111,2026-05-24T20:18:03.855573
418,-6.2164,0,50,0.010000,0.239473,2026-05-24T20:18:04.075658
419,-6.2184,0,50,0.010000,0.246734,2026-05-24T20:18:04.304964
420,-6.2047,0,50,0.010000,0.243197,2026-05-24T20:18:04.522263
421,-6.2027,0,50,0.010000,0.268487,2026-05-24T20:18:04.752946
422,-6.1754,0,50,0.010000,0.238984,2026-05-24T20:18:04.970663
423,-6.2457,0,50,0.010000,0.273457,2026-05-24T20:18:05.202014
424,-6.2047,0,50,0.010000,0.243151,2026-05-24T20:18:05.419476
425,-6.2223,0,50,0.010000,0.267872,2026-05-24T20:18:05.636923
426,-6.2594,0,50,0.010000,0.244224,2026-05-24T20:18:05.868996
427,-6.1930,0,50,0.010000,0.239198,2026-05-24T20:18:06.086541
428,-6.2457,0,50,0.010000,0.271387,2026-05-24T20:18:06.320539
429,-6.2145,0,50,0.010000,0.239163,2026-05-24T20:18:06.536884
430,-6.2457,0,50,0.010000,0.271315,2026-05-24T20:18:06.768342
431,-6.2184,0,50,0.010000,0.243342,2026-05-24T20:18:06.984355
432,-6.2164,0,50,0.010000,0.239059,2026-05-24T20:18:07.219791
433,-6.2594,0,50,0.010000,0.243968,2026-05-24T20:18:07.439246
434,-6.2047,0,50,0.010000,0.269893,2026-05-24T20:18:07.669415
435,-6.2320,0,50,0.010000,0.244611,2026-05-24T20:18:07.886418
436,-6.1773,0,50,0.010000,0.242770,2026-05-24T20:18:08.117848
437,-6.1969,0,50,0.010000,0.241503,2026-05-24T20:18:08.334609
438,-6.2320,0,50,0.010000,0.269457,2026-05-24T20:18:08.567287
439,-6.1637,0,50,0.010000,0.268645,2026-05-24T20:18:08.784659
440,-6.2047,0,50,0.010000,0.267815,2026-05-24T20:18:09.015036
441,-6.2320,0,50,0.010000,0.243219,2026-05-24T20:18:09.236506
442,-6.2594,0,50,0.010000,0.243745,2026-05-24T20:18:09.467836
443,-6.2594,0,50,0.010000,0.243658,2026-05-24T20:18:09.686032
444,-6.2281,0,50,0.010000,0.238976,2026-05-24T20:18:09.902953
445,-6.2008,0,50,0.010000,0.238432,2026-05-24T20:18:10.135418
446,-6.2457,0,50,0.010000,0.243322,2026-05-24T20:18:10.352577
447,-6.2594,0,50,0.010000,0.243545,2026-05-24T20:18:10.584349
448,-6.2594,0,50,0.010000,0.243460,2026-05-24T20:18:10.800094
449,-6.2516,0,50,0.010000,0.238997,2026-05-24T20:18:11.030389
450,-6.1891,0,50,0.010000,0.238470,2026-05-24T20:18:11.247697
451,-6.2008,0,50,0.010000,0.238089,2026-05-24T20:18:11.480415
452,-6.2047,0,50,0.010000,0.242297,2026-05-24T20:18:11.696383
453,-6.2184,0,50,0.010000,0.242476,2026-05-24T20:18:11.926003
454,-6.2457,0,50,0.010000,0.243026,2026-05-24T20:18:12.144115
455,-6.2457,0,50,0.010000,0.243887,2026-05-24T20:18:12.376452
456,-6.2594,0,50,0.010000,0.243183,2026-05-24T20:18:12.595826
457,-6.2320,0,50,0.010000,0.242531,2026-05-24T20:18:12.825868
458,-6.2145,0,50,0.010000,0.238047,2026-05-24T20:18:13.043723
459,-6.2594,0,50,0.010000,0.243072,2026-05-24T20:18:13.275494
460,-6.2184,0,50,0.010000,0.242290,2026-05-24T20:18:13.494097
461,-6.2320,0,50,0.010000,0.242394,2026-05-24T20:18:13.727576
462,-6.1832,0,50,0.010000,0.237748,2026-05-24T20:18:13.946273
463,-6.2457,0,50,0.010000,0.265596,2026-05-24T20:18:14.182408
464,-6.2184,0,50,0.010000,0.286911,2026-05-24T20:18:14.400563
465,-6.2320,0,50,0.010000,0.242260,2026-05-24T20:18:14.633579
466,-6.2320,0,50,0.010000,0.242208,2026-05-24T20:18:14.851407
467,-6.2242,0,50,0.010000,0.238047,2026-05-24T20:18:15.069603
468,-6.1832,0,50,0.010000,0.237401,2026-05-24T20:18:15.301377
469,-6.1832,0,50,0.010000,0.258986,2026-05-24T20:18:15.517772
470,-6.1910,0,50,0.010000,0.241300,2026-05-24T20:18:15.748870
471,-6.1754,0,50,0.010000,0.237471,2026-05-24T20:18:15.966169
472,-6.2516,0,50,0.010000,0.238441,2026-05-24T20:18:16.197894
473,-6.2438,0,50,0.010000,0.238236,2026-05-24T20:18:16.414679
474,-6.2086,0,50,0.010000,0.237542,2026-05-24T20:18:16.644402
475,-6.2125,0,50,0.010000,0.239207,2026-05-24T20:18:16.870483
476,-6.1754,0,50,0.010000,0.237113,2026-05-24T20:18:17.124390
477,-6.2457,0,50,0.010000,0.242513,2026-05-24T20:18:17.354024
478,-6.1910,0,50,0.010000,0.241233,2026-05-24T20:18:17.653931
479,-6.2047,0,50,0.010000,0.241528,2026-05-24T20:18:17.880596
480,-6.1695,0,50,0.010000,0.258983,2026-05-24T20:18:18.119182
481,-6.2594,0,50,0.010000,0.242769,2026-05-24T20:18:18.335263
482,-6.2438,0,50,0.010000,0.238126,2026-05-24T20:18:18.568470
483,-6.2105,0,50,0.010000,0.237438,2026-05-24T20:18:18.784785
484,-6.2594,0,50,0.010000,0.242605,2026-05-24T20:18:19.016634
485,-6.1832,0,50,0.010000,0.237337,2026-05-24T20:18:19.245732
486,-6.2379,0,50,0.010000,0.259485,2026-05-24T20:18:19.479150
487,-6.2184,0,50,0.010000,0.241586,2026-05-24T20:18:19.696186
488,-6.2164,0,50,0.010000,0.237380,2026-05-24T20:18:19.929887
489,-6.1910,0,50,0.010000,0.241518,2026-05-24T20:18:20.149385
490,-6.2594,0,50,0.010000,0.263476,2026-05-24T20:18:20.383309
491,-6.2320,0,50,0.010000,0.241765,2026-05-24T20:18:20.602811
492,-6.2301,0,50,0.010000,0.237484,2026-05-24T20:18:20.835459
493,-6.2184,0,50,0.010000,0.241663,2026-05-24T20:18:21.054512
494,-6.2320,0,50,0.010000,0.244742,2026-05-24T20:18:21.285859
495,-6.1832,0,50,0.010000,0.277164,2026-05-24T20:18:21.503678
496,-6.2086,0,50,0.010000,0.237022,2026-05-24T20:18:21.732554
497,-6.2184,0,50,0.010000,0.243280,2026-05-24T20:18:21.950448
498,-6.2594,0,50,0.010000,0.242212,2026-05-24T20:18:22.168557
499,-6.2516,0,50,0.010000,0.237664,2026-05-24T20:18:22.399318
500,-6.2516,0,50,0.010000,0.237594,2026-05-24T20:18:22.617138
501,-6.2594,0,50,0.010000,0.242127,2026-05-24T20:18:22.852802
502,-6.1754,0,50,0.010000,0.236768,2026-05-24T20:18:23.070536
503,-6.1773,0,50,0.010000,0.240310,2026-05-24T20:18:23.303139
504,-6.2223,0,50,0.010000,0.239421,2026-05-24T20:18:23.521690
505,-6.2281,0,50,0.010000,0.237153,2026-05-24T20:18:23.752182
506,-6.2457,0,50,0.010000,0.241697,2026-05-24T20:18:23.970143
507,-6.1773,0,50,0.010000,0.240396,2026-05-24T20:18:24.204462
508,-6.2438,0,50,0.010000,0.237376,2026-05-24T20:18:24.421041
509,-6.2457,0,50,0.010000,0.241625,2026-05-24T20:18:24.652926
510,-6.2242,0,50,0.010000,0.236865,2026-05-24T20:18:24.869587
511,-6.1910,0,50,0.010000,0.240441,2026-05-24T20:18:25.100553
512,-6.2047,0,50,0.010000,0.259484,2026-05-24T20:18:25.318595
513,-6.2457,0,50,0.010000,0.241529,2026-05-24T20:18:25.545999
514,-6.2457,0,50,0.010000,0.241463,2026-05-24T20:18:25.763780
515,-6.2457,0,50,0.010000,0.259818,2026-05-24T20:18:25.993888
516,-6.1773,0,50,0.010000,0.258168,2026-05-24T20:18:26.212937
517,-6.2320,0,50,0.010000,0.241053,2026-05-24T20:18:26.430117
518,-6.2223,0,50,0.010000,0.236592,2026-05-24T20:18:26.664308
519,-6.2047,0,50,0.010000,0.257870,2026-05-24T20:18:26.883633
520,-6.2223,0,50,0.010000,0.236578,2026-05-24T20:18:27.121427
521,-6.2027,0,50,0.010000,0.236165,2026-05-24T20:18:27.339102
522,-6.2359,0,50,0.010000,0.236810,2026-05-24T20:18:27.572160
523,-6.2047,0,50,0.010000,0.240693,2026-05-24T20:18:27.788205
524,-6.2379,0,50,0.010000,0.236798,2026-05-24T20:18:28.019557
525,-6.2145,0,50,0.010000,0.253705,2026-05-24T20:18:28.236268
526,-6.2457,0,50,0.010000,0.242644,2026-05-24T20:18:28.475288
527,-6.2223,0,50,0.010000,0.236730,2026-05-24T20:18:28.700802
528,-6.2047,0,50,0.010000,0.240203,2026-05-24T20:18:28.933347
529,-6.1930,0,50,0.010000,0.253162,2026-05-24T20:18:29.152086
530,-6.2184,0,50,0.010000,0.240526,2026-05-24T20:18:29.382108
531,-6.2594,0,50,0.010000,0.242744,2026-05-24T20:18:29.599810
532,-6.2320,0,50,0.010000,0.273613,2026-05-24T20:18:29.830704
533,-6.2457,0,50,0.010000,0.240984,2026-05-24T20:18:30.049946
534,-6.1637,0,50,0.010000,0.240128,2026-05-24T20:18:30.283981
535,-6.2457,0,50,0.010000,0.240980,2026-05-24T20:18:30.501318
536,-6.2594,0,50,0.010000,0.241236,2026-05-24T20:18:30.730107
537,-6.2359,0,50,0.010000,0.236428,2026-05-24T20:18:30.947267
538,-6.2594,0,50,0.010000,0.241155,2026-05-24T20:18:31.163877
539,-6.2223,0,50,0.010000,0.235989,2026-05-24T20:18:31.395278
540,-6.1813,0,50,0.010000,0.235778,2026-05-24T20:18:31.613285
541,-6.2594,0,50,0.010000,0.241120,2026-05-24T20:18:31.845382
542,-6.2320,0,50,0.010000,0.256069,2026-05-24T20:18:32.063875
543,-6.1832,0,50,0.010000,0.237283,2026-05-24T20:18:32.296234
544,-6.1969,0,50,0.010000,0.236242,2026-05-24T20:18:32.514748
545,-6.2320,0,50,0.010000,0.240391,2026-05-24T20:18:32.743599
546,-6.2184,0,50,0.010000,0.240020,2026-05-24T20:18:32.960729
547,-6.1773,0,50,0.010000,0.254634,2026-05-24T20:18:33.196870
548,-6.1637,0,50,0.010000,0.239060,2026-05-24T20:18:33.424241
549,-6.2047,0,50,0.010000,0.239776,2026-05-24T20:18:33.662244
550,-6.2457,0,50,0.010000,0.255438,2026-05-24T20:18:33.880325
551,-6.1773,0,50,0.010000,0.239037,2026-05-24T20:18:34.123620
552,-6.2320,0,50,0.010000,0.240346,2026-05-24T20:18:34.343427
553,-6.2184,0,50,0.010000,0.239973,2026-05-24T20:18:34.576604
554,-6.2027,0,50,0.010000,0.235804,2026-05-24T20:18:34.793698
555,-6.1754,0,50,0.010000,0.249733,2026-05-24T20:18:35.025820
556,-6.2047,0,50,0.010000,0.239699,2026-05-24T20:18:35.244394
557,-6.2438,0,50,0.010000,0.236287,2026-05-24T20:18:35.478304
558,-6.2047,0,50,0.010000,0.239626,2026-05-24T20:18:35.700714
559,-6.1773,0,50,0.010000,0.239236,2026-05-24T20:18:35.931553
560,-6.2457,0,50,0.010000,0.240631,2026-05-24T20:18:36.151203
561,-6.2516,0,50,0.010000,0.236336,2026-05-24T20:18:36.369988
562,-6.2125,0,50,0.010000,0.235559,2026-05-24T20:18:36.601096
563,-6.1773,0,50,0.010000,0.239187,2026-05-24T20:18:36.817708
564,-6.2594,0,50,0.010000,0.240879,2026-05-24T20:18:37.106672
565,-6.2457,0,50,0.010000,0.240474,2026-05-24T20:18:37.323433
566,-6.2320,0,50,0.010000,0.268526,2026-05-24T20:18:37.556848
567,-6.1910,0,50,0.010000,0.239140,2026-05-24T20:18:37.773670
568,-6.2594,0,50,0.010000,0.240706,2026-05-24T20:18:38.004420
569,-6.2047,0,50,0.010000,0.239320,2026-05-24T20:18:38.222079
570,-6.1773,0,50,0.010000,0.238707,2026-05-24T20:18:38.454098
571,-6.2223,0,50,0.010000,0.235535,2026-05-24T20:18:38.670713
572,-6.2184,0,50,0.010000,0.240962,2026-05-24T20:18:38.899630
573,-6.2301,0,50,0.010000,0.249136,2026-05-24T20:18:39.120042
574,-6.2105,0,50,0.010000,0.235167,2026-05-24T20:18:39.350902
575,-6.2203,0,50,0.010000,0.235396,2026-05-24T20:18:39.569083
576,-6.2457,0,50,0.010000,0.240210,2026-05-24T20:18:39.802628
577,-6.2164,0,50,0.010000,0.235668,2026-05-24T20:18:40.023022
578,-6.2438,0,50,0.010000,0.250133,2026-05-24T20:18:40.255974
579,-6.2379,0,50,0.010000,0.235564,2026-05-24T20:18:40.471286
580,-6.1910,0,50,0.010000,0.251965,2026-05-24T20:18:40.702682
581,-6.2184,0,50,0.010000,0.239774,2026-05-24T20:18:40.920779
582,-6.2320,0,50,0.010000,0.239706,2026-05-24T20:18:41.156626
583,-6.1695,0,50,0.010000,0.234816,2026-05-24T20:18:41.374028
584,-6.2047,0,50,0.010000,0.252080,2026-05-24T20:18:41.604685
585,-6.1754,0,50,0.010000,0.234657,2026-05-24T20:18:41.820025
586,-6.2027,0,50,0.010000,0.272625,2026-05-24T20:18:42.052443
587,-6.1969,0,50,0.010000,0.234700,2026-05-24T20:18:42.271875
588,-6.2320,0,50,0.010000,0.239726,2026-05-24T20:18:42.489048
589,-6.1871,0,50,0.010000,0.234980,2026-05-24T20:18:42.720230
590,-6.2066,0,50,0.010000,0.246972,2026-05-24T20:18:42.936414
591,-6.2594,0,50,0.010000,0.240396,2026-05-24T20:18:43.168900
592,-6.2320,0,50,0.010000,0.239650,2026-05-24T20:18:43.385497
593,-6.1637,0,50,0.010000,0.238713,2026-05-24T20:18:43.617626
594,-6.1930,0,50,0.010000,0.235714,2026-05-24T20:18:43.834464
595,-6.2359,0,50,0.010000,0.235472,2026-05-24T20:18:44.068304
596,-6.1695,0,50,0.010000,0.234776,2026-05-24T20:18:44.285701
597,-6.2047,0,50,0.010000,0.234915,2026-05-24T20:18:44.517755
598,-6.1910,0,50,0.010000,0.239016,2026-05-24T20:18:44.734845
599,-6.1910,0,50,0.010000,0.238746,2026-05-24T20:18:44.967881
600,-6.2594,0,50,0.010000,0.242241,2026-05-24T20:18:45.186222
601,-6.2516,0,50,0.010000,0.235739,2026-05-24T20:18:45.416533
602,-6.1949,0,50,0.010000,0.234832,2026-05-24T20:18:45.634982
603,-6.2594,0,50,0.010000,0.240299,2026-05-24T20:18:45.865803
604,-6.1949,0,50,0.010000,0.234491,2026-05-24T20:18:46.084159
605,-6.2164,0,50,0.010000,0.234926,2026-05-24T20:18:46.318033
606,-6.2594,0,50,0.010000,0.240204,2026-05-24T20:18:46.538828
607,-6.1988,0,50,0.010000,0.235017,2026-05-24T20:18:46.782656
608,-6.2223,0,50,0.010000,0.235003,2026-05-24T20:18:47.012227
609,-6.2164,0,50,0.010000,0.246870,2026-05-24T20:18:47.258062
610,-6.2516,0,50,0.010000,0.235551,2026-05-24T20:18:47.483552
611,-6.1910,0,50,0.010000,0.238398,2026-05-24T20:18:47.722261
612,-6.1773,0,50,0.010000,0.238393,2026-05-24T20:18:47.947212
613,-6.2203,0,50,0.010000,0.234939,2026-05-24T20:18:48.177099
614,-6.2047,0,50,0.010000,0.238766,2026-05-24T20:18:48.395180
615,-6.2184,0,50,0.010000,0.239083,2026-05-24T20:18:48.619519
616,-6.1754,0,50,0.010000,0.234363,2026-05-24T20:18:48.849524
617,-6.1637,0,50,0.010000,0.237821,2026-05-24T20:18:49.074089
618,-6.1910,0,50,0.010000,0.238490,2026-05-24T20:18:49.313558
619,-6.2594,0,50,0.010000,0.240175,2026-05-24T20:18:49.530511
620,-6.2105,0,50,0.010000,0.234643,2026-05-24T20:18:49.760026
621,-6.2594,0,50,0.010000,0.240069,2026-05-24T20:18:49.976331
622,-6.1910,0,50,0.010000,0.238289,2026-05-24T20:18:50.209895
623,-6.2457,0,50,0.010000,0.250866,2026-05-24T20:18:50.426177
624,-6.2223,0,50,0.010000,0.234757,2026-05-24T20:18:50.663373
625,-6.2594,0,50,0.010000,0.239915,2026-05-24T20:18:50.879525
626,-6.2457,0,50,0.010000,0.239494,2026-05-24T20:18:51.111372
627,-6.2457,0,50,0.010000,0.250777,2026-05-24T20:18:51.328036
628,-6.2184,0,50,0.010000,0.238705,2026-05-24T20:18:51.561811
629,-6.2457,0,50,0.010000,0.239352,2026-05-24T20:18:51.777115
630,-6.2457,0,50,0.010000,0.249205,2026-05-24T20:18:52.009256
631,-6.2047,0,50,0.010000,0.234022,2026-05-24T20:18:52.232524
632,-6.2379,0,50,0.010000,0.234654,2026-05-24T20:18:52.466580
633,-6.2457,0,50,0.010000,0.239258,2026-05-24T20:18:52.695313
634,-6.2320,0,50,0.010000,0.238814,2026-05-24T20:18:52.931538
635,-6.2457,0,50,0.010000,0.239109,2026-05-24T20:18:53.155223
636,-6.2047,0,50,0.010000,0.238172,2026-05-24T20:18:53.389290
637,-6.2320,0,50,0.010000,0.240252,2026-05-24T20:18:53.609601
638,-6.2066,0,50,0.010000,0.233815,2026-05-24T20:18:53.839274
639,-6.2203,0,50,0.010000,0.234113,2026-05-24T20:18:54.065036
640,-6.2457,0,50,0.010000,0.239042,2026-05-24T20:18:54.309051
641,-6.2164,0,50,0.010000,0.243460,2026-05-24T20:18:54.528449
642,-6.1695,0,50,0.010000,0.233215,2026-05-24T20:18:54.749825
643,-6.2047,0,50,0.010000,0.243596,2026-05-24T20:18:55.030013
644,-6.2047,0,50,0.010000,0.247455,2026-05-24T20:18:55.275236
645,-6.1773,0,50,0.010000,0.246968,2026-05-24T20:18:55.493912
646,-6.2184,0,50,0.010000,0.238371,2026-05-24T20:18:55.723306
647,-6.2105,0,50,0.010000,0.233854,2026-05-24T20:18:55.947043
648,-6.1871,0,50,0.010000,0.233384,2026-05-24T20:18:56.167817
649,-6.2594,0,50,0.010000,0.239382,2026-05-24T20:18:56.402894
650,-6.2203,0,50,0.010000,0.234171,2026-05-24T20:18:56.626182
651,-6.2184,0,50,0.010000,0.238762,2026-05-24T20:18:56.869838
652,-6.2086,0,50,0.010000,0.233752,2026-05-24T20:18:57.088740
653,-6.2145,0,50,0.010000,0.234032,2026-05-24T20:18:57.332342
654,-6.2047,0,50,0.010000,0.237925,2026-05-24T20:18:57.550940
655,-6.1988,0,50,0.010000,0.233591,2026-05-24T20:18:57.782034
656,-6.2359,0,50,0.010000,0.234358,2026-05-24T20:18:58.003878
657,-6.2379,0,50,0.010000,0.243866,2026-05-24T20:18:58.238399
658,-6.2359,0,50,0.010000,0.234283,2026-05-24T20:18:58.457044
659,-6.2086,0,50,0.010000,0.233728,2026-05-24T20:18:58.687921
660,-6.2594,0,50,0.010000,0.239238,2026-05-24T20:18:58.905281
661,-6.2184,0,50,0.010000,0.238114,2026-05-24T20:18:59.140965
662,-6.2594,0,50,0.010000,0.239126,2026-05-24T20:18:59.361861
663,-6.1832,0,50,0.010000,0.233458,2026-05-24T20:18:59.594508
664,-6.2047,0,50,0.010000,0.246444,2026-05-24T20:18:59.811827
665,-6.2320,0,50,0.010000,0.238374,2026-05-24T20:19:00.043836
666,-6.2145,0,50,0.010000,0.233596,2026-05-24T20:19:00.262414
667,-6.2066,0,50,0.010000,0.233481,2026-05-24T20:19:00.491707
668,-6.2184,0,50,0.010000,0.238011,2026-05-24T20:19:00.716420
669,-6.1949,0,50,0.010000,0.233168,2026-05-24T20:19:00.949265
670,-6.2457,0,50,0.010000,0.239273,2026-05-24T20:19:01.170317
671,-6.1910,0,50,0.010000,0.237457,2026-05-24T20:19:01.399642
672,-6.2320,0,50,0.010000,0.238304,2026-05-24T20:19:01.621625
673,-6.2145,0,50,0.010000,0.233521,2026-05-24T20:19:01.855168
674,-6.2047,0,50,0.010000,0.237546,2026-05-24T20:19:02.073779
675,-6.2457,0,50,0.010000,0.238583,2026-05-24T20:19:02.291487
676,-6.1910,0,50,0.010000,0.237527,2026-05-24T20:19:02.524056
677,-6.2320,0,50,0.010000,0.246664,2026-05-24T20:19:02.741323
678,-6.2457,0,50,0.010000,0.246564,2026-05-24T20:19:02.972733
679,-6.2047,0,50,0.010000,0.237473,2026-05-24T20:19:03.189283
680,-6.2184,0,50,0.010000,0.237733,2026-05-24T20:19:03.424448
681,-6.2027,0,50,0.010000,0.233025,2026-05-24T20:19:03.643540
682,-6.2320,0,50,0.010000,0.238052,2026-05-24T20:19:03.875112
683,-6.2320,0,50,0.010000,0.238005,2026-05-24T20:19:04.094301
684,-6.1891,0,50,0.010000,0.233008,2026-05-24T20:19:04.324323
685,-6.1910,0,50,0.010000,0.236941,2026-05-24T20:19:04.542985
686,-6.2184,0,50,0.010000,0.237650,2026-05-24T20:19:04.777291
687,-6.2008,0,50,0.010000,0.233159,2026-05-24T20:19:04.994060
688,-6.2320,0,50,0.010000,0.238013,2026-05-24T20:19:05.227875
689,-6.2438,0,50,0.010000,0.241060,2026-05-24T20:19:05.445331
690,-6.1813,0,50,0.010000,0.239978,2026-05-24T20:19:05.676554
691,-6.1832,0,50,0.010000,0.232486,2026-05-24T20:19:05.896230
692,-6.2047,0,50,0.010000,0.237266,2026-05-24T20:19:06.130356
693,-6.2047,0,50,0.010000,0.237249,2026-05-24T20:19:06.348236
694,-6.2281,0,50,0.010000,0.233543,2026-05-24T20:19:06.585308
695,-6.1832,0,50,0.010000,0.232475,2026-05-24T20:19:06.821984
696,-6.2125,0,50,0.010000,0.233201,2026-05-24T20:19:07.057719
697,-6.1988,0,50,0.010000,0.233171,2026-05-24T20:19:07.277127
698,-6.1949,0,50,0.010000,0.232841,2026-05-24T20:19:07.509234
699,-6.2047,0,50,0.010000,0.237321,2026-05-24T20:19:07.729598
700,-6.2359,0,50,0.010000,0.241126,2026-05-24T20:19:07.948222
701,-6.2594,0,50,0.010000,0.238707,2026-05-24T20:19:08.181328
702,-6.2223,0,50,0.010000,0.233315,2026-05-24T20:19:08.399512
703,-6.1871,0,50,0.010000,0.232674,2026-05-24T20:19:08.632435
704,-6.2184,0,50,0.010000,0.237592,2026-05-24T20:19:08.849305
705,-6.2594,0,50,0.010000,0.238628,2026-05-24T20:19:09.084596
706,-6.1773,0,50,0.010000,0.236401,2026-05-24T20:19:09.306702
707,-6.1813,0,50,0.010000,0.232493,2026-05-24T20:19:09.538858
708,-6.2320,0,50,0.010000,0.237909,2026-05-24T20:19:09.758530
709,-6.2320,0,50,0.010000,0.237858,2026-05-24T20:19:09.990879
710,-6.2184,0,50,0.010000,0.237449,2026-05-24T20:19:10.209272
711,-6.1773,0,50,0.010000,0.243658,2026-05-24T20:19:10.441749
712,-6.2457,0,50,0.010000,0.238170,2026-05-24T20:19:10.661735
713,-6.2457,0,50,0.010000,0.238105,2026-05-24T20:19:10.893511
714,-6.2223,0,50,0.010000,0.233066,2026-05-24T20:19:11.111729
715,-6.2184,0,50,0.010000,0.237301,2026-05-24T20:19:11.345619
716,-6.2320,0,50,0.010000,0.237627,2026-05-24T20:19:11.616256
717,-6.2457,0,50,0.010000,0.237938,2026-05-24T20:19:11.846523
718,-6.2320,0,50,0.010000,0.237576,2026-05-24T20:19:12.064550
719,-6.2457,0,50,0.010000,0.243793,2026-05-24T20:19:12.301586
720,-6.2184,0,50,0.010000,0.237065,2026-05-24T20:19:12.522043
721,-6.2320,0,50,0.010000,0.237395,2026-05-24T20:19:12.752466
722,-6.2320,0,50,0.010000,0.237348,2026-05-24T20:19:12.969731
723,-6.1754,0,50,0.010000,0.232002,2026-05-24T20:19:13.201755
724,-6.2184,0,50,0.010000,0.237005,2026-05-24T20:19:13.419631
725,-6.2125,0,50,0.010000,0.232524,2026-05-24T20:19:13.651097
726,-6.1949,0,50,0.010000,0.232320,2026-05-24T20:19:13.868513
727,-6.2594,0,50,0.010000,0.238112,2026-05-24T20:19:14.103808
728,-6.1969,0,50,0.010000,0.237888,2026-05-24T20:19:14.322394
729,-6.2086,0,50,0.010000,0.232361,2026-05-24T20:19:14.549854
730,-6.2047,0,50,0.010000,0.236752,2026-05-24T20:19:14.788381
731,-6.2145,0,50,0.010000,0.232519,2026-05-24T20:19:15.006975
732,-6.1773,0,50,0.010000,0.235864,2026-05-24T20:19:15.246631
733,-6.2594,0,50,0.010000,0.238057,2026-05-24T20:19:15.467862
734,-6.2203,0,50,0.010000,0.232752,2026-05-24T20:19:15.698518
