episode,reward,score,length,epsilon,td_error,timestamp
368,-6.1910,0,50,0.158086,0.267005,2026-05-24T19:34:43.422461
369,-6.2594,0,50,0.157296,0.264346,2026-05-24T19:34:43.642069
370,-6.2047,0,50,0.156509,0.262732,2026-05-24T19:34:43.941792
371,-5.9453,0,53,0.155727,0.391815,2026-05-24T19:34:44.225378
372,-5.9285,0,54,0.154948,0.407366,2026-05-24T19:34:44.495276
373,-6.2008,0,50,0.154173,0.284785,2026-05-24T19:34:44.722278
374,-6.2047,0,50,0.153402,0.283024,2026-05-24T19:34:44.961754
375,-6.2145,0,50,0.152635,0.279403,2026-05-24T19:34:45.184065
376,-6.2203,0,50,0.151872,0.271664,2026-05-24T19:34:45.424331
377,-6.1969,0,50,0.151113,0.264988,2026-05-24T19:34:45.664416
378,-7.6211,0,31,0.150357,0.396639,2026-05-24T19:34:45.809309
379,-6.2594,0,50,0.149606,0.268652,2026-05-24T19:34:46.048503
380,-6.2105,0,50,0.148857,0.272513,2026-05-24T19:34:46.271919
381,-6.2203,0,50,0.148113,0.261520,2026-05-24T19:34:46.531595
382,-7.6211,0,31,0.147373,0.393896,2026-05-24T19:34:46.677397
383,-6.2203,0,50,0.146636,0.262712,2026-05-24T19:34:46.928869
384,-6.2184,0,50,0.145903,0.261910,2026-05-24T19:34:47.167365
385,-6.2047,0,50,0.145173,0.257954,2026-05-24T19:34:47.406508
386,-6.3738,0,48,0.144447,0.270087,2026-05-24T19:34:47.616748
387,-6.2320,0,50,0.143725,0.262417,2026-05-24T19:34:47.849649
388,-6.2457,0,50,0.143006,0.262775,2026-05-24T19:34:48.072804
389,-6.2594,0,50,0.142291,0.261260,2026-05-24T19:34:48.305462
390,-6.2203,0,50,0.141580,0.261362,2026-05-24T19:34:48.523551
391,-6.1969,0,50,0.140872,0.260011,2026-05-24T19:34:48.756634
392,-6.1930,0,50,0.140168,0.260650,2026-05-24T19:34:48.971988
393,-6.1930,0,50,0.139467,0.260233,2026-05-24T19:34:49.204301
394,-6.1754,0,50,0.138769,0.262761,2026-05-24T19:34:49.421065
395,-6.1910,0,50,0.138076,0.264225,2026-05-24T19:34:49.701542
396,-6.1910,0,50,0.137385,0.263252,2026-05-24T19:34:49.919204
397,-6.2125,0,50,0.136698,0.258968,2026-05-24T19:34:50.151191
398,-6.1754,0,50,0.136015,0.258321,2026-05-24T19:34:50.372356
399,-6.2223,0,50,0.135335,0.259240,2026-05-24T19:34:50.607361
400,-7.6211,0,31,0.134658,0.391447,2026-05-24T19:34:50.746960
401,-6.2184,0,50,0.133985,0.261844,2026-05-24T19:34:50.966172
402,-6.2457,0,50,0.133315,0.268424,2026-05-24T19:34:51.198314
403,-6.2047,0,50,0.132648,0.262519,2026-05-24T19:34:51.417688
404,-6.2047,0,50,0.131985,0.263476,2026-05-24T19:34:51.649880
405,-6.2359,0,50,0.131325,0.257201,2026-05-24T19:34:51.865786
406,-6.2359,0,50,0.130668,0.258103,2026-05-24T19:34:52.106563
407,-6.2184,0,50,0.130015,0.259495,2026-05-24T19:34:52.326833
408,-6.2301,0,50,0.129365,0.256851,2026-05-24T19:34:52.560463
409,-6.2457,0,50,0.128718,0.260211,2026-05-24T19:34:52.778590
410,-6.2457,0,50,0.128075,0.260787,2026-05-24T19:34:53.020921
411,-6.2457,0,50,0.127434,0.260784,2026-05-24T19:34:53.240098
412,-6.0137,0,53,0.126797,0.414210,2026-05-24T19:34:53.494237
413,-7.6211,0,31,0.126163,0.389208,2026-05-24T19:34:53.632370
414,-7.6211,0,31,0.125532,0.387357,2026-05-24T19:34:53.769933
415,-6.2320,0,50,0.124905,0.267911,2026-05-24T19:34:54.001656
416,-6.1910,0,50,0.124280,0.261770,2026-05-24T19:34:54.220928
417,-6.1773,0,50,0.123659,0.262213,2026-05-24T19:34:54.454310
418,-6.2125,0,50,0.123040,0.259237,2026-05-24T19:34:54.672661
419,-6.1773,0,50,0.122425,0.259293,2026-05-24T19:34:54.904519
420,-6.1969,0,50,0.121813,0.256968,2026-05-24T19:34:55.122058
421,-6.2457,0,50,0.121204,0.259240,2026-05-24T19:34:55.354057
422,-6.2047,0,50,0.120598,0.258690,2026-05-24T19:34:55.573156
423,-6.1988,0,50,0.119995,0.255973,2026-05-24T19:34:55.803580
424,-6.2164,0,50,0.119395,0.255477,2026-05-24T19:34:56.021626
425,-6.1910,0,50,0.118798,0.259282,2026-05-24T19:34:56.254424
426,-6.2594,0,50,0.118204,0.262999,2026-05-24T19:34:56.473809
427,-6.2438,0,50,0.117613,0.258062,2026-05-24T19:34:56.706145
428,-6.1891,0,50,0.117025,0.257310,2026-05-24T19:34:56.925420
429,-6.2457,0,50,0.116440,0.258821,2026-05-24T19:34:57.159974
430,-6.2145,0,50,0.115858,0.255440,2026-05-24T19:34:57.383239
431,-6.1773,0,50,0.115278,0.257906,2026-05-24T19:34:57.613780
432,-6.2457,0,50,0.114702,0.258511,2026-05-24T19:34:57.832327
433,-6.2457,0,50,0.114128,0.260020,2026-05-24T19:34:58.071627
434,-6.1637,0,50,0.113558,0.260223,2026-05-24T19:34:58.291081
435,-6.2184,0,50,0.112990,0.257843,2026-05-24T19:34:58.523162
436,-6.2594,0,50,0.112425,0.258181,2026-05-24T19:34:58.742369
437,-6.1773,0,50,0.111863,0.258018,2026-05-24T19:34:58.971886
438,-6.1969,0,50,0.111304,0.255651,2026-05-24T19:34:59.192437
439,-6.1813,0,50,0.110747,0.255384,2026-05-24T19:34:59.411336
440,-6.1910,0,50,0.110193,0.258207,2026-05-24T19:34:59.643700
441,-6.2594,0,50,0.109642,0.259249,2026-05-24T19:34:59.862380
442,-6.2281,0,50,0.109094,0.256573,2026-05-24T19:35:00.092368
443,-6.1891,0,50,0.108549,0.255912,2026-05-24T19:35:00.308987
444,-6.1871,0,50,0.108006,0.256167,2026-05-24T19:35:00.545850
445,-6.2379,0,50,0.107466,0.254946,2026-05-24T19:35:00.761945
446,-6.1969,0,50,0.106929,0.254885,2026-05-24T19:35:00.992624
447,-6.2047,0,50,0.106394,0.257620,2026-05-24T19:35:01.217925
448,-7.6211,0,31,0.105862,0.384657,2026-05-24T19:35:01.367380
449,-6.2594,0,50,0.105333,0.257388,2026-05-24T19:35:01.585510
450,-6.2320,0,50,0.104806,0.257569,2026-05-24T19:35:01.804740
451,-6.2184,0,50,0.104282,0.266568,2026-05-24T19:35:02.037744
452,-6.2086,0,50,0.103761,0.262464,2026-05-24T19:35:02.254761
453,-6.1637,0,50,0.103242,0.264649,2026-05-24T19:35:02.491093
454,-6.2008,0,50,0.102726,0.254412,2026-05-24T19:35:02.709860
455,-6.1754,0,50,0.102212,0.256460,2026-05-24T19:35:02.939424
456,-6.2047,0,50,0.101701,0.265965,2026-05-24T19:35:03.160176
457,-6.1871,0,50,0.101192,0.257775,2026-05-24T19:35:03.394821
458,-6.2184,0,50,0.100686,0.257507,2026-05-24T19:35:03.614994
459,-6.1871,0,50,0.100183,0.256700,2026-05-24T19:35:03.849443
460,-6.2203,0,50,0.099682,0.255601,2026-05-24T19:35:04.068317
461,-6.2184,0,50,0.099184,0.259681,2026-05-24T19:35:04.301465
462,-6.2320,0,50,0.098688,0.261366,2026-05-24T19:35:04.519834
463,-6.2594,0,50,0.098194,0.257936,2026-05-24T19:35:04.756748
464,-6.2438,0,50,0.097703,0.254800,2026-05-24T19:35:04.980023
465,-6.2027,0,50,0.097215,0.253728,2026-05-24T19:35:05.211281
466,-6.1988,0,50,0.096729,0.253450,2026-05-24T19:35:05.439445
467,-6.2105,0,50,0.096245,0.261479,2026-05-24T19:35:05.674145
468,-6.0930,0,52,0.095764,0.423739,2026-05-24T19:35:05.902488
469,-6.2301,0,50,0.095285,0.255273,2026-05-24T19:35:06.134618
470,-6.2594,0,50,0.094809,0.259005,2026-05-24T19:35:06.353192
471,-6.2457,0,50,0.094335,0.257538,2026-05-24T19:35:06.586630
472,-6.1969,0,50,0.093863,0.254865,2026-05-24T19:35:06.803904
473,-6.1910,0,50,0.093394,0.256900,2026-05-24T19:35:07.034336
474,-6.2047,0,50,0.092927,0.258578,2026-05-24T19:35:07.252959
475,-6.2164,0,50,0.092462,0.253432,2026-05-24T19:35:07.490761
476,-6.2223,0,50,0.092000,0.254046,2026-05-24T19:35:07.709553
477,-5.6359,0,57,0.091540,0.368747,2026-05-24T19:35:07.967924
478,-6.2184,0,50,0.091082,0.261459,2026-05-24T19:35:08.196251
479,-6.2184,0,50,0.090627,0.266283,2026-05-24T19:35:08.428138
480,-7.6211,0,31,0.090173,0.380660,2026-05-24T19:35:08.568534
481,-6.2164,0,50,0.089723,0.252435,2026-05-24T19:35:08.830078
482,-6.5953,0,45,0.089274,0.277834,2026-05-24T19:35:09.043572
483,-6.2594,0,50,0.088828,0.256661,2026-05-24T19:35:09.261064
484,-6.2457,0,50,0.088383,0.255817,2026-05-24T19:35:09.492771
485,-7.6211,0,31,0.087942,0.378633,2026-05-24T19:35:09.630926
486,-6.1871,0,50,0.087502,0.252638,2026-05-24T19:35:09.861765
487,-6.2203,0,50,0.087064,0.251956,2026-05-24T19:35:10.082808
488,-6.2320,0,50,0.086629,0.255039,2026-05-24T19:35:10.315904
489,-6.2594,0,50,0.086196,0.260649,2026-05-24T19:35:10.535094
490,-6.1910,0,50,0.085765,0.255608,2026-05-24T19:35:10.765628
491,-6.2438,0,50,0.085336,0.253905,2026-05-24T19:35:10.984795
492,-6.1969,0,50,0.084909,0.251174,2026-05-24T19:35:11.202670
493,-6.1988,0,50,0.084485,0.252575,2026-05-24T19:35:11.435393
494,-6.2281,0,50,0.084062,0.251260,2026-05-24T19:35:11.654154
495,-6.2125,0,50,0.083642,0.251327,2026-05-24T19:35:11.888155
496,-6.2320,0,50,0.083224,0.255776,2026-05-24T19:35:12.111472
497,-6.2281,0,50,0.082808,0.252995,2026-05-24T19:35:12.358134
498,-6.1773,0,50,0.082394,0.253888,2026-05-24T19:35:12.582872
499,-6.2047,0,50,0.081982,0.254492,2026-05-24T19:35:12.821762
500,-5.8180,0,55,0.081572,0.385892,2026-05-24T19:35:13.065189
