episode,reward,score,length,epsilon,td_error,timestamp
735,-2.6500,0,50,0.010000,0.329347,2026-05-24T20:03:35.480153
736,-2.6500,0,50,0.010000,0.330843,2026-05-24T20:03:37.212626
737,-2.6500,0,50,0.010000,0.329332,2026-05-24T20:03:38.936140
738,-2.6500,0,50,0.010000,0.329333,2026-05-24T20:03:40.665529
739,-2.6500,0,50,0.010000,0.329334,2026-05-24T20:03:42.397605
740,-2.6500,0,50,0.010000,0.329335,2026-05-24T20:03:44.120652
741,-2.6500,0,50,0.010000,0.329336,2026-05-24T20:03:45.857989
742,-2.6500,0,50,0.010000,0.329338,2026-05-24T20:03:47.589092
743,-2.6500,0,50,0.010000,0.329339,2026-05-24T20:03:49.312034
744,-2.6500,0,50,0.010000,0.329340,2026-05-24T20:03:51.036473
745,-2.6500,0,50,0.010000,0.329341,2026-05-24T20:03:52.768067
746,-2.6500,0,50,0.010000,0.329342,2026-05-24T20:03:54.501639
747,-2.6500,0,50,0.010000,0.329343,2026-05-24T20:03:56.234174
748,-2.6500,0,50,0.010000,0.329344,2026-05-24T20:03:57.962107
749,-2.6500,0,50,0.010000,0.330786,2026-05-24T20:03:59.688128
750,-2.6500,0,50,0.010000,0.329329,2026-05-24T20:04:01.414587
751,-2.6500,0,50,0.010000,0.330884,2026-05-24T20:04:03.142534
752,-2.6500,0,50,0.010000,0.330947,2026-05-24T20:04:04.873492
753,-2.6500,0,50,0.010000,0.329283,2026-05-24T20:04:06.604312
754,-2.6500,0,50,0.010000,0.329285,2026-05-24T20:04:08.338731
755,-2.6500,0,50,0.010000,0.329286,2026-05-24T20:04:10.067515
756,-2.6500,0,50,0.010000,0.329288,2026-05-24T20:04:11.795906
757,-2.6500,0,50,0.010000,0.329290,2026-05-24T20:04:13.528670
758,-2.6500,0,50,0.010000,0.329292,2026-05-24T20:04:15.254486
759,-2.6500,0,50,0.010000,0.329294,2026-05-24T20:04:16.984742
760,-2.6500,0,50,0.010000,0.330057,2026-05-24T20:04:18.715192
761,-2.6500,0,50,0.010000,0.329280,2026-05-24T20:04:20.447657
762,-2.6500,0,50,0.010000,0.329282,2026-05-24T20:04:22.181003
763,-2.6500,0,50,0.010000,0.329284,2026-05-24T20:04:23.904586
764,-2.6500,0,50,0.010000,0.329788,2026-05-24T20:04:25.636619
765,-2.6500,0,50,0.010000,0.329271,2026-05-24T20:04:27.368289
766,-2.6500,0,50,0.010000,0.329273,2026-05-24T20:04:29.094100
767,-2.6500,0,50,0.010000,0.331844,2026-05-24T20:04:30.828451
768,-2.6500,0,50,0.010000,0.329244,2026-05-24T20:04:32.557306
769,-2.6500,0,50,0.010000,0.329246,2026-05-24T20:04:34.285485
770,-2.6500,0,50,0.010000,0.329249,2026-05-24T20:04:36.021486
771,-2.6500,0,50,0.010000,0.329651,2026-05-24T20:04:37.746369
772,-2.6500,0,50,0.010000,0.329237,2026-05-24T20:04:39.479610
773,-2.6500,0,50,0.010000,0.330211,2026-05-24T20:04:41.208125
774,-5.5000,0,31,0.010000,0.427029,2026-05-24T20:04:42.292700
775,-2.6500,0,50,0.010000,0.329225,2026-05-24T20:04:44.024413
776,-2.6500,0,50,0.010000,0.329228,2026-05-24T20:04:45.749918
777,-2.6500,0,50,0.010000,0.329230,2026-05-24T20:04:47.479127
778,-2.6500,0,50,0.010000,0.329233,2026-05-24T20:04:49.199800
779,-2.6500,0,50,0.010000,0.329236,2026-05-24T20:04:51.790232
780,-2.6500,0,50,0.010000,0.329238,2026-05-24T20:04:54.382055
781,-2.6500,0,50,0.010000,0.330666,2026-05-24T20:04:56.115005
782,-2.6500,0,50,0.010000,0.329227,2026-05-24T20:04:57.845001
783,-2.6500,0,50,0.010000,0.329229,2026-05-24T20:04:59.569864
784,-2.6500,0,50,0.010000,0.329232,2026-05-24T20:05:01.302446
785,-2.6500,0,50,0.010000,0.329235,2026-05-24T20:05:03.030745
786,-2.6500,0,50,0.010000,0.329237,2026-05-24T20:05:04.760674
787,-2.6500,0,50,0.010000,0.329240,2026-05-24T20:05:06.491501
788,-2.6500,0,50,0.010000,0.329242,2026-05-24T20:05:08.223485
789,-2.6500,0,50,0.010000,0.330430,2026-05-24T20:05:09.956368
790,-2.6500,0,50,0.010000,0.329231,2026-05-24T20:05:11.688879
791,-2.6500,0,50,0.010000,0.329233,2026-05-24T20:05:13.417823
792,-2.6500,0,50,0.010000,0.329236,2026-05-24T20:05:15.149460
793,-2.6500,0,50,0.010000,0.332971,2026-05-24T20:05:16.879114
794,-2.6500,0,50,0.010000,0.329207,2026-05-24T20:05:18.610376
795,-2.6500,0,50,0.010000,0.329210,2026-05-24T20:05:20.339828
796,-2.6500,0,50,0.010000,0.329785,2026-05-24T20:05:22.067183
797,-2.6500,0,50,0.010000,0.329200,2026-05-24T20:05:23.794073
798,-2.6500,0,50,0.010000,0.329203,2026-05-24T20:05:25.523955
799,-2.6500,0,50,0.010000,0.330257,2026-05-24T20:05:27.257543
800,-2.6500,0,50,0.010000,0.329192,2026-05-24T20:05:28.988601
801,-2.6500,0,50,0.010000,0.329195,2026-05-24T20:05:30.715534
802,-2.6500,0,50,0.010000,0.329198,2026-05-24T20:05:32.449958
803,-2.6500,0,50,0.010000,0.329202,2026-05-24T20:05:34.175861
804,-2.6500,0,50,0.010000,0.329205,2026-05-24T20:05:35.910952
805,-2.6500,0,50,0.010000,0.329208,2026-05-24T20:05:37.641763
806,-2.6500,0,50,0.010000,0.329211,2026-05-24T20:05:39.373237
807,-2.6500,0,50,0.010000,0.329214,2026-05-24T20:05:41.102180
808,-2.6500,0,50,0.010000,0.329217,2026-05-24T20:05:42.829476
809,-2.6500,0,50,0.010000,0.329220,2026-05-24T20:05:44.559634
810,-2.6500,0,50,0.010000,0.329628,2026-05-24T20:05:46.286755
811,-2.6500,0,50,0.010000,0.329582,2026-05-24T20:05:48.017378
812,-2.6500,0,50,0.010000,0.329195,2026-05-24T20:05:49.741821
813,-2.6500,0,50,0.010000,0.329479,2026-05-24T20:05:51.472329
814,-2.6500,0,50,0.010000,0.329184,2026-05-24T20:05:53.202026
815,-2.6500,0,50,0.010000,0.329188,2026-05-24T20:05:54.936374
816,-2.6500,0,50,0.010000,0.329191,2026-05-24T20:05:56.658411
817,-2.6500,0,50,0.010000,0.329194,2026-05-24T20:05:58.382044
818,-2.6500,0,50,0.010000,0.329197,2026-05-24T20:06:00.109388
819,-2.6500,0,50,0.010000,0.329201,2026-05-24T20:06:01.831942
820,-2.6500,0,50,0.010000,0.329204,2026-05-24T20:06:03.566988
821,-2.6500,0,50,0.010000,0.329207,2026-05-24T20:06:05.295656
822,-2.6500,0,50,0.010000,0.329210,2026-05-24T20:06:07.025018
823,-2.6500,0,50,0.010000,0.330087,2026-05-24T20:06:08.750805
824,-2.6500,0,50,0.010000,0.329199,2026-05-24T20:06:10.482152
825,-2.6500,0,50,0.010000,0.329202,2026-05-24T20:06:12.216133
826,-2.6500,0,50,0.010000,0.329205,2026-05-24T20:06:13.942020
827,-2.6500,0,50,0.010000,0.329208,2026-05-24T20:06:15.666763
828,-2.6500,0,50,0.010000,0.330307,2026-05-24T20:06:17.398729
829,-2.6500,0,50,0.010000,0.329197,2026-05-24T20:06:19.130235
830,-2.6500,0,50,0.010000,0.329201,2026-05-24T20:06:20.858775
831,-2.6500,0,50,0.010000,0.329204,2026-05-24T20:06:22.591276
832,-2.6500,0,50,0.010000,0.329207,2026-05-24T20:06:24.318583
833,-2.6500,0,50,0.010000,0.329210,2026-05-24T20:06:26.052926
834,-2.6500,0,50,0.010000,0.329213,2026-05-24T20:06:27.782954
835,-2.6500,0,50,0.010000,0.329216,2026-05-24T20:06:29.507372
836,-2.6500,0,50,0.010000,0.329219,2026-05-24T20:06:31.240264
837,-2.6500,0,50,0.010000,0.329659,2026-05-24T20:06:32.968114
838,-2.6500,0,50,0.010000,0.329207,2026-05-24T20:06:34.695974
839,-2.6500,0,50,0.010000,0.329211,2026-05-24T20:06:36.422243
840,-2.6500,0,50,0.010000,0.330044,2026-05-24T20:06:38.152811
841,-2.6500,0,50,0.010000,0.332376,2026-05-24T20:06:39.879914
842,-2.6500,0,50,0.010000,0.329250,2026-05-24T20:06:41.609211
843,-2.6500,0,50,0.010000,0.329253,2026-05-24T20:06:43.344185
844,-2.6500,0,50,0.010000,0.329255,2026-05-24T20:06:45.074769
845,-2.6500,0,50,0.010000,0.329257,2026-05-24T20:06:46.809737
846,-2.6500,0,50,0.010000,0.329260,2026-05-24T20:06:48.533277
847,-2.6500,0,50,0.010000,0.329262,2026-05-24T20:06:50.264738
848,-2.6500,0,50,0.010000,0.329264,2026-05-24T20:06:51.998778
849,-2.6500,0,50,0.010000,0.329638,2026-05-24T20:06:53.729331
850,-2.6500,0,50,0.010000,0.330756,2026-05-24T20:06:55.452162
851,-2.6500,0,50,0.010000,0.329237,2026-05-24T20:06:57.181528
852,-2.6500,0,50,0.010000,0.329240,2026-05-24T20:06:58.909834
853,-2.6500,0,50,0.010000,0.331510,2026-05-24T20:07:01.244684
854,-3.1000,0,47,0.010000,0.339895,2026-05-24T20:07:02.864786
855,-2.6500,0,50,0.010000,0.329230,2026-05-24T20:07:04.592820
856,-2.6500,0,50,0.010000,0.329233,2026-05-24T20:07:06.317253
857,-2.6500,0,50,0.010000,0.329299,2026-05-24T20:07:08.050310
858,-5.5000,0,31,0.010000,0.427013,2026-05-24T20:07:09.129863
859,-2.6500,0,50,0.010000,0.330482,2026-05-24T20:07:10.859674
860,-2.6500,0,50,0.010000,0.329207,2026-05-24T20:07:12.588495
861,-2.6500,0,50,0.010000,0.329211,2026-05-24T20:07:14.316726
862,-2.6500,0,50,0.010000,0.330645,2026-05-24T20:07:16.050229
863,-2.6500,0,50,0.010000,0.329200,2026-05-24T20:07:17.778268
864,-2.6500,0,50,0.010000,0.329203,2026-05-24T20:07:19.500513
865,-2.6500,0,50,0.010000,0.329206,2026-05-24T20:07:21.225397
866,-2.6500,0,50,0.010000,0.329209,2026-05-24T20:07:22.952615
867,-2.6500,0,50,0.010000,0.329212,2026-05-24T20:07:24.680773
868,-2.6500,0,50,0.010000,0.329215,2026-05-24T20:07:26.412460
869,-2.6500,0,50,0.010000,0.329218,2026-05-24T20:07:28.144646
870,-2.6500,0,50,0.010000,0.330418,2026-05-24T20:07:29.874519
871,-2.6500,0,50,0.010000,0.329207,2026-05-24T20:07:31.608986
872,-2.6500,0,50,0.010000,0.329210,2026-05-24T20:07:33.338454
873,-2.6500,0,50,0.010000,0.329213,2026-05-24T20:07:35.072566
874,-2.6500,0,50,0.010000,0.329216,2026-05-24T20:07:36.806588
875,-2.6500,0,50,0.010000,0.332562,2026-05-24T20:07:38.534441
876,-2.6500,0,50,0.010000,0.329188,2026-05-24T20:07:40.263820
877,-2.6500,0,50,0.010000,0.329191,2026-05-24T20:07:41.997600
878,-2.6500,0,50,0.010000,0.329692,2026-05-24T20:07:43.728018
879,-2.6500,0,50,0.010000,0.329181,2026-05-24T20:07:45.457772
880,-2.6500,0,50,0.010000,0.329790,2026-05-24T20:07:47.185271
881,-2.6500,0,50,0.010000,0.329171,2026-05-24T20:07:48.915929
882,-2.6500,0,50,0.010000,0.329174,2026-05-24T20:07:50.646497
883,-2.6500,0,50,0.010000,0.329178,2026-05-24T20:07:52.379210
884,-2.6500,0,50,0.010000,0.329181,2026-05-24T20:07:54.105285
885,-2.6500,0,50,0.010000,0.329185,2026-05-24T20:07:55.837964
886,-2.6500,0,50,0.010000,0.329188,2026-05-24T20:07:57.570448
887,-2.6500,0,50,0.010000,0.329191,2026-05-24T20:07:59.296099
888,-2.6500,0,50,0.010000,0.329195,2026-05-24T20:08:01.033111
889,-2.6500,0,50,0.010000,0.329198,2026-05-24T20:08:02.767311
890,-2.6500,0,50,0.010000,0.329201,2026-05-24T20:08:04.492772
891,-2.6500,0,50,0.010000,0.329204,2026-05-24T20:08:06.219263
892,-2.6500,0,50,0.010000,0.329207,2026-05-24T20:08:07.950766
893,-2.6500,0,50,0.010000,0.329210,2026-05-24T20:08:09.685840
894,-2.6500,0,50,0.010000,0.329213,2026-05-24T20:08:11.420402
895,-2.6500,0,50,0.010000,0.330045,2026-05-24T20:08:13.151186
896,-2.6500,0,50,0.010000,0.329202,2026-05-24T20:08:14.886345
897,-2.6500,0,50,0.010000,0.329504,2026-05-24T20:08:16.607076
898,-2.6500,0,50,0.010000,0.329192,2026-05-24T20:08:18.342363
899,-2.6500,0,50,0.010000,0.329195,2026-05-24T20:08:20.074047
900,-2.6500,0,50,0.010000,0.330179,2026-05-24T20:08:21.803493
901,-2.6500,0,50,0.010000,0.329184,2026-05-24T20:08:23.525274
902,-2.6500,0,50,0.010000,0.329188,2026-05-24T20:08:25.259854
903,-2.6500,0,50,0.010000,0.329191,2026-05-24T20:08:26.989592
904,-2.6500,0,50,0.010000,0.329194,2026-05-24T20:08:28.715483
905,-2.6500,0,50,0.010000,0.329198,2026-05-24T20:08:30.450609
906,-2.6500,0,50,0.010000,0.330010,2026-05-24T20:08:32.178341
907,-2.6500,0,50,0.010000,0.329187,2026-05-24T20:08:33.911016
908,-2.6500,0,50,0.010000,0.331306,2026-05-24T20:08:35.637959
909,-5.5000,0,31,0.010000,0.426926,2026-05-24T20:08:36.721890
910,-2.6500,0,50,0.010000,0.329160,2026-05-24T20:08:38.453015
911,-2.6500,0,50,0.010000,0.329164,2026-05-24T20:08:40.182134
912,-2.6500,0,50,0.010000,0.329167,2026-05-24T20:08:41.913377
913,-2.6500,0,50,0.010000,0.329171,2026-05-24T20:08:43.647494
914,-2.6500,0,50,0.010000,0.329175,2026-05-24T20:08:45.374661
915,-2.6500,0,50,0.010000,0.329178,2026-05-24T20:08:47.108144
916,-2.6500,0,50,0.010000,0.331280,2026-05-24T20:08:48.836991
917,-2.6500,0,50,0.010000,0.329168,2026-05-24T20:08:50.564729
918,-2.6500,0,50,0.010000,0.329172,2026-05-24T20:08:52.296223
919,-2.6500,0,50,0.010000,0.329175,2026-05-24T20:08:54.028074
920,-2.6500,0,50,0.010000,0.329179,2026-05-24T20:08:55.756479
921,-2.6500,0,50,0.010000,0.329182,2026-05-24T20:08:57.485878
922,-2.6500,0,50,0.010000,0.329186,2026-05-24T20:08:59.765455
923,-2.6500,0,50,0.010000,0.329189,2026-05-24T20:09:01.486166
924,-2.6500,0,50,0.010000,0.330324,2026-05-24T20:09:03.211368
925,-2.6500,0,50,0.010000,0.330472,2026-05-24T20:09:04.946125
926,-2.6500,0,50,0.010000,0.330052,2026-05-24T20:09:06.674394
927,-2.6500,0,50,0.010000,0.329152,2026-05-24T20:09:08.398812
928,-2.6500,0,50,0.010000,0.329156,2026-05-24T20:09:10.133473
929,-2.6500,0,50,0.010000,0.329826,2026-05-24T20:09:11.857497
930,-2.6500,0,50,0.010000,0.329147,2026-05-24T20:09:13.588379
931,-2.6500,0,50,0.010000,0.329151,2026-05-24T20:09:15.306156
932,-2.6500,0,50,0.010000,0.329154,2026-05-24T20:09:17.039915
933,-2.6500,0,50,0.010000,0.329158,2026-05-24T20:09:18.765986
934,-2.6500,0,50,0.010000,0.329162,2026-05-24T20:09:20.492697
935,-2.6500,0,50,0.010000,0.332981,2026-05-24T20:09:22.220182
936,-2.6500,0,50,0.010000,0.329119,2026-05-24T20:09:23.947453
937,-2.6500,0,50,0.010000,0.330504,2026-05-24T20:09:25.678948
938,-2.6500,0,50,0.010000,0.329111,2026-05-24T20:09:27.404949
939,-2.6500,0,50,0.010000,0.329115,2026-05-24T20:09:29.127715
940,-2.6500,0,50,0.010000,0.329119,2026-05-24T20:09:30.856031
941,-2.6500,0,50,0.010000,0.329124,2026-05-24T20:09:32.581895
942,-2.6500,0,50,0.010000,0.329128,2026-05-24T20:09:34.306731
943,-2.6500,0,50,0.010000,0.329132,2026-05-24T20:09:36.043903
944,-2.6500,0,50,0.010000,0.329136,2026-05-24T20:09:37.771964
945,-2.6500,0,50,0.010000,0.329874,2026-05-24T20:09:39.504730
946,-2.6500,0,50,0.010000,0.329128,2026-05-24T20:09:41.234875
947,-2.6500,0,50,0.010000,0.329132,2026-05-24T20:09:42.962820
948,-2.6500,0,50,0.010000,0.330662,2026-05-24T20:09:44.688610
949,-5.5000,0,31,0.010000,0.426832,2026-05-24T20:09:45.777164
950,-2.6500,0,50,0.010000,0.329106,2026-05-24T20:09:47.505740
951,-2.6500,0,50,0.010000,0.329111,2026-05-24T20:09:49.233698
952,-2.6500,0,50,0.010000,0.329115,2026-05-24T20:09:50.963838
953,-2.6500,0,50,0.010000,0.329120,2026-05-24T20:09:52.691283
954,-2.6500,0,50,0.010000,0.329124,2026-05-24T20:09:54.415588
955,-2.6500,0,50,0.010000,0.329938,2026-05-24T20:09:56.145902
956,-2.6500,0,50,0.010000,0.329116,2026-05-24T20:09:58.770092
957,-2.6500,0,50,0.010000,0.329120,2026-05-24T20:10:00.497182
958,-2.6500,0,50,0.010000,0.329124,2026-05-24T20:10:02.217520
959,-2.6500,0,50,0.010000,0.329129,2026-05-24T20:10:03.949565
960,-2.6500,0,50,0.010000,0.329133,2026-05-24T20:10:05.676144
961,-2.6500,0,50,0.010000,0.330755,2026-05-24T20:10:07.405718
962,-2.6500,0,50,0.010000,0.329124,2026-05-24T20:10:09.136396
963,-2.6500,0,50,0.010000,0.329129,2026-05-24T20:10:10.866616
964,-2.6500,0,50,0.010000,0.329133,2026-05-24T20:10:12.597683
965,-2.6500,0,50,0.010000,0.329137,2026-05-24T20:10:15.202468
966,-2.6500,0,50,0.010000,0.329950,2026-05-24T20:10:16.941238
967,-2.6500,0,50,0.010000,0.329128,2026-05-24T20:10:18.670343
968,-2.6500,0,50,0.010000,0.329132,2026-05-24T20:10:20.397313
969,-2.6500,0,50,0.010000,0.329136,2026-05-24T20:10:22.130404
970,-2.6500,0,50,0.010000,0.331206,2026-05-24T20:10:23.851539
971,-2.6500,0,50,0.010000,0.329128,2026-05-24T20:10:25.587870
972,-2.6500,0,50,0.010000,0.329132,2026-05-24T20:10:27.318005
973,-2.6500,0,50,0.010000,0.329136,2026-05-24T20:10:29.046831
974,-2.6500,0,50,0.010000,0.329951,2026-05-24T20:10:30.783399
975,-2.6500,0,50,0.010000,0.329127,2026-05-24T20:10:32.510292
976,-2.6500,0,50,0.010000,0.329132,2026-05-24T20:10:34.244459
977,-2.6500,0,50,0.010000,0.330962,2026-05-24T20:10:35.976021
978,-2.6500,0,50,0.010000,0.329123,2026-05-24T20:10:37.702124
979,-2.6500,0,50,0.010000,0.327170,2026-05-24T20:10:39.430871
980,-2.6500,0,50,0.010000,0.329963,2026-05-24T20:10:41.168371
981,-2.6500,0,50,0.010000,0.329954,2026-05-24T20:10:42.900242
982,-2.6500,0,50,0.010000,0.329946,2026-05-24T20:10:44.627057
983,-2.6500,0,50,0.010000,0.329938,2026-05-24T20:10:46.357351
984,-2.6500,0,50,0.010000,0.329931,2026-05-24T20:10:48.090078
985,-2.6500,0,50,0.010000,0.329923,2026-05-24T20:10:49.822948
986,-2.6500,0,50,0.010000,0.329915,2026-05-24T20:10:51.550991
987,-2.6500,0,50,0.010000,0.329908,2026-05-24T20:10:53.281186
988,-2.6500,0,50,0.010000,0.329900,2026-05-24T20:10:55.012716
989,-2.6500,0,50,0.010000,0.329893,2026-05-24T20:10:56.744125
990,-2.6500,0,50,0.010000,0.329886,2026-05-24T20:10:58.470754
991,-2.6500,0,50,0.010000,0.329879,2026-05-24T20:11:00.194570
992,-2.6500,0,50,0.010000,0.329872,2026-05-24T20:11:01.925892
993,-2.6500,0,50,0.010000,0.329865,2026-05-24T20:11:03.653260
994,-2.6500,0,50,0.010000,0.329858,2026-05-24T20:11:05.381048
995,-2.6500,0,50,0.010000,0.333628,2026-05-24T20:11:07.107699
996,-2.6500,0,50,0.010000,0.329829,2026-05-24T20:11:08.838441
997,-2.6500,0,50,0.010000,0.329822,2026-05-24T20:11:10.566119
998,-2.6500,0,50,0.010000,0.329816,2026-05-24T20:11:12.297087
999,-2.6500,0,50,0.010000,0.329810,2026-05-24T20:11:14.026111
1000,-2.6500,0,50,0.010000,0.329804,2026-05-24T20:11:15.753698
